	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	f100	f101	f102
119	0.0351	-13.48429	0.30636	0.00011	0.00456	-0.00015	-0.16927	4.33096	-1.42624	4e-05	0.00135	-0.00015	-0.14974	-105.90598	-0.95294	-0.00073	-0.02056	-0.00029	0.02498	-67.4434	-0.10451	-0.00065	-0.01495	-2e-05	-0.00539	-185.58399	-0.22737	-0.00109	-0.0255	0.00011	-0.08845	-115.74671	-0.69303	-0.00057	-0.01389	-4e-05	0.01075	-2.84374	0.20465	5e-05	-0.00016	-0.00018	0.0217	-18.59537	0.00569	9e-05	-0.00433	9e-05	0.0399	-33.00692	0.46444	-0.00024	-0.01019	-0.00018	0.01496	96.72064	0.45366	0.00026	0.01432	0.00056	0.05425	46.00949	0.17452	0.0002	0.00936	4e-05	-0.01605	-30.06316	-0.58007	-0.00019	-0.00517	-3e-05	-0.06468	-39.52349	-0.30272	-0.00023	-0.00763	-0.00016	-0.08686	154.89087	-0.18881	0.00104	0.02492	5e-05	-0.01343	15.16382	-0.73152	0.00024	0.00232	0.0	0.09776	-89.68534	-0.06725	-0.00064	-0.01469	-8e-05	-0.12969	47.02952	-0.72542	0.00038	0.00438	6e-05
120	-0.06968	20.33372	-0.64999	0.00027	0.01195	-0.00035	0.02472	147.50598	-0.24303	0.00089	0.02759	0.00037	0.01295	0.80335	-0.17575	2e-05	-0.00196	0.00018	-0.00916	-114.51586	0.06141	-0.00054	-0.01717	-0.0004	-0.01693	71.40755	-0.38617	0.00073	0.02312	0.00059	-0.06448	54.36857	-0.36535	0.00066	0.02157	-0.00012	-0.02313	-11.1855	0.03165	0.00016	-0.00128	9e-05	-0.09258	4.65723	-0.65175	7e-05	-0.00319	-6e-05	0.01697	-205.33543	0.29833	-0.00129	-0.03436	-0.0004	-0.04436	8.65807	-0.14127	-2e-05	-0.00048	9e-05	-0.05168	-1.61585	0.50834	-0.00025	-0.01084	-0.00014	-0.02662	-23.63019	-0.11226	0.00013	0.00192	0.00015	-0.01817	129.87109	0.70687	0.00071	0.00956	6e-05	-0.0427	-45.5895	-0.23866	-0.0001	-0.00857	-0.00037	-0.00097	-83.02284	0.047	-6e-05	-0.003	0.0005	0.07362	-198.28727	-0.11133	-0.00116	-0.02781	-0.0005	0.02711	36.47754	0.52002	2e-05	-0.00179	0.00021
121	0.06668	26.52732	0.55479	0.00044	0.01198	-0.00027	-0.12807	101.25612	-0.76222	0.00041	0.019	-0.00029	0.07491	51.04615	-0.37117	0.00049	0.01834	3e-05	-0.01378	52.00655	-0.53094	0.00031	0.01103	0.00029	0.0084	-144.59721	-0.97696	-8e-05	0.00094	5e-05	-0.06797	-55.75692	-1.08228	-0.00051	-0.01041	-0.00014	-0.1548	-5.14839	-0.98452	0.00011	0.0054	0.00021	-0.0387	-118.52699	-0.2432	-0.00038	-0.01631	-0.00027	0.11469	-9.95377	2.21007	-0.00034	-0.00997	0.00049	0.0114	79.05118	0.64806	0.00017	-0.00445	0.00011	-0.01159	16.27303	-0.68097	0.00045	0.00504	-0.00026	-0.02049	42.71714	0.35228	-0.00025	-0.01303	-0.00052	-0.09707	52.14336	-0.12276	8e-05	-0.00064	0.00045	-0.01361	-48.82962	0.022	-0.00035	-0.00804	1e-05	0.06849	-194.69292	0.09989	-0.00107	-0.03024	-0.00024	0.14711	155.54045	0.09247	0.00097	0.02951	0.00035	-0.12602	1.68659	-1.14396	0.00039	0.00613	-0.00034
122	-0.02412	74.74371	-0.31021	0.00042	0.01348	4e-05	-0.13234	35.94621	-0.75066	0.0001	0.00436	4e-05	-0.02653	32.81159	0.16095	0.00033	0.00808	-8e-05	0.05536	18.81092	0.17474	0.00026	0.00851	-0.00015	-0.03858	-24.27692	-0.04369	4e-05	-0.00057	-0.00016	-0.02195	-75.77962	0.10053	-0.00061	-0.01524	8e-05	-0.0196	-27.73556	0.03852	-3e-05	-0.00033	-3e-05	-0.0323	-89.59122	-0.53301	-0.00043	-0.00862	2e-05	0.05203	-4.31864	0.72526	-1e-05	-0.00121	-3e-05	-0.00041	-61.46619	0.42236	-0.0003	-0.011	6e-05	-0.05834	9.45271	-0.06973	1e-05	-0.00703	7e-05	-0.00318	-121.03871	-0.07824	-0.00077	-0.02205	-9e-05	0.02977	-16.38131	-0.43825	1e-05	0.00764	0.00057	0.05624	-25.33662	0.45036	-0.00027	-0.00956	7e-05	-0.038	-115.7442	-0.17642	-0.00084	-0.01943	0.00019	0.01019	-57.22377	0.51714	-0.00044	-0.01936	-0.00014	-0.00767	-4.39888	-0.02874	-0.00016	-0.00137	-0.00021
123	0.02556	-79.13228	0.13325	-0.00049	-0.00899	-5e-05	-0.03042	-3.16523	-0.33061	-0.00012	-0.00032	0.00018	-0.00594	-36.40501	-0.0789	-0.00035	-0.00875	0.00017	-0.08552	-35.85308	-0.62572	-0.00012	-0.00146	0.00031	0.01274	-34.50141	0.31721	-4e-05	-0.00662	6e-05	-0.01696	-89.64813	-0.44393	-0.00067	-0.00901	1e-05	-0.06343	-77.12667	-0.47223	-0.00057	-0.01015	-6e-05	-0.03149	-21.86766	-0.10077	-0.00014	-0.00397	0.00028	-0.03184	-53.47349	-0.44959	-0.00036	-0.00869	-6e-05	-0.00035	-59.14625	-0.05096	-0.00035	-0.01088	-0.00024	0.04035	26.62557	0.5279	5e-05	-0.00125	0.00026	0.04168	-87.74514	-0.15081	-0.00057	-0.01109	-0.00029	-0.05765	49.83252	-0.1052	0.00014	-0.0029	-0.00029	0.04439	37.68437	0.20591	0.00023	0.00982	-0.00029	0.0042	126.67155	0.26297	0.00092	0.01787	4e-05	-0.03869	-111.00027	-0.44308	-0.00057	-0.01982	-0.00024	-0.03125	30.65023	-0.23662	0.00017	0.00383	0.00012
124	-0.08126	5.86508	-0.88759	0.00026	0.0078	3e-05	0.03673	-71.1323	-0.31945	-0.00034	-0.00171	-2e-05	0.01441	1.81711	0.40337	-0.00014	-0.00229	7e-05	0.08012	-38.83263	0.108	-5e-05	0.00096	0.00035	-0.16656	6.49127	-0.98717	9e-05	0.00107	0.0002	0.0009	95.69067	-0.48118	0.00059	0.02061	-7e-05	0.02666	89.25709	0.27532	0.00052	0.01296	6e-05	-0.05472	-14.692	-0.0707	-0.00027	-0.00674	5e-05	0.05138	-24.01489	0.60695	-8e-05	-0.00623	0.0002	0.01782	-1.22646	-0.42347	6e-05	0.00457	-0.00024	0.08485	5.22532	0.3757	0.00015	0.00145	-0.00017	0.0156	87.73188	0.19582	0.00047	0.01231	-0.00013	0.0465	-28.73448	-0.31488	8e-05	0.00453	5e-05	0.00401	-81.07943	0.16834	-0.00045	-0.0161	-0.00018	-0.12193	3.08284	-0.55051	-0.00015	-0.00609	-7e-05	0.06818	109.83285	0.34237	0.0006	0.02057	0.00018	-0.11537	138.67722	-0.80631	0.00076	0.01711	0.00019
125	-0.02595	-101.0205	-0.24984	-0.00038	-0.00661	-0.0004	-0.06793	-46.98355	-0.8146	-0.0002	-0.00632	0.00033	-0.04288	-30.39674	0.09584	-0.0004	-0.01062	0.0001	-0.03271	76.62196	-0.20643	0.00018	0.00857	2e-05	-0.04196	21.46846	-0.65981	0.00017	0.00893	2e-05	0.02599	-36.73431	-0.00736	-4e-05	-0.00612	-0.00013	-0.03491	127.20724	-0.37726	0.00097	0.01938	0.00017	0.00713	102.28381	0.17581	0.00073	0.0155	0.0003	-0.01976	111.5901	0.26932	0.00084	0.01782	-0.00015	-0.05697	-50.81658	-0.38689	-0.00054	-0.00982	6e-05	0.03162	-52.74823	-0.44829	-0.00029	-0.00271	-0.00038	-0.0029	-39.77966	0.29046	-0.00046	-0.01227	0.00024	0.02012	82.52855	0.22511	0.00051	0.01504	-9e-05	0.02283	73.45136	-0.02019	0.0006	0.01772	0.0001	0.03375	-24.22709	0.21112	-1e-05	-0.00307	0.00027	0.02699	106.01978	0.0343	0.00069	0.01844	-9e-05	-0.01304	-14.8923	-0.06501	-0.00029	-0.00763	0.00014
126	-0.01427	96.7597	-0.30706	0.00061	0.01931	0.00017	-0.2065	156.46714	-1.22379	0.00105	0.02036	-0.00048	-0.03159	29.52486	0.91879	9e-05	0.001	0.00011	-0.05017	-35.00889	-0.88725	0.0002	0.00496	-0.0	0.0561	-134.33158	-0.84669	-0.00081	-0.01005	-0.00037	0.0813	-0.71422	0.18834	-0.0001	-0.0014	0.00029	-0.05335	-43.65216	-0.30135	-0.00034	-0.00706	0.00045	-0.31978	51.87455	-2.44611	0.00049	0.00305	-3e-05	-0.0618	-173.64057	-1.09257	-0.00091	-0.02595	-0.00031	0.25012	-40.54322	1.13063	0.00015	0.009	0.00078	0.08115	-73.30656	0.37112	-0.00059	-0.02126	0.00038	-0.13557	-52.00062	-0.58952	-7e-05	-0.00386	-0.00038	0.07555	-119.05153	1.12274	-0.00071	-0.0265	-1e-05	0.03873	116.67924	1.06907	0.0007	0.0168	-0.00017	0.05447	-51.14944	0.42189	-0.00048	-0.01411	-0.00015	0.15259	88.50104	0.77797	0.00044	0.01486	0.00012	0.01679	30.57402	0.7377	-0.00017	-0.00305	0.00048
127	0.00686	-45.80028	-0.40533	-0.00015	-0.00255	0.00011	-0.12048	-64.60333	-0.96153	-0.0004	-0.00989	0.00021	0.01901	-12.95975	-0.08363	-8e-05	-0.00234	-0.0001	0.00614	-21.88085	0.01709	-5e-05	-0.0019	-0.00015	-0.08234	36.72297	-0.36418	0.00034	0.00871	-0.0	0.0642	-22.4572	0.0822	7e-05	0.00498	0.00035	0.07508	66.43245	-0.06342	0.00042	0.01733	0.00037	-0.06919	101.22141	-0.25202	0.00058	0.01373	0.00019	-0.07968	-80.11282	-0.49671	-0.00051	-0.01527	-0.00017	-0.01757	-98.69392	0.10507	-0.00069	-0.01557	-4e-05	0.04639	19.19393	0.53184	0.00015	0.00189	0.00028	-0.05855	32.39412	-0.73284	0.00033	0.01076	-0.00019	0.03497	-26.08319	-0.03953	-0.00016	-0.00285	0.00028	0.02665	87.20982	0.13896	0.00028	0.01059	0.00027	-0.05002	-34.08246	0.12495	-0.00031	-0.01419	0.0004	-0.01966	17.70318	-0.00991	-0.0	-0.00141	2e-05	0.02115	-71.98303	-0.26857	-0.00032	-0.00478	9e-05
128	-0.05966	-196.89065	-0.04871	-0.00109	-0.03429	0.00042	-0.01458	-23.62155	-0.86943	-0.00016	-0.00167	-0.00018	0.0654	206.68394	0.62513	0.00123	0.03421	-0.00029	-0.04733	-175.38341	-0.87418	-0.0008	-0.02425	0.00013	0.05661	24.94646	-0.18342	4e-05	0.01373	-5e-05	0.00693	56.78535	0.14396	0.00027	0.00347	4e-05	-0.21256	-38.89886	-1.11785	4e-05	-0.00338	-0.00022	-0.1008	116.16506	-0.25089	0.00045	0.01274	-0.00054	0.08264	36.41487	0.37888	0.0001	0.00282	-0.00022	-0.11014	-106.36576	-0.45166	-0.00064	-0.01854	1e-05	-0.01348	-12.85376	0.11005	-0.00036	0.00078	0.00055	-0.03482	-47.50137	-0.44444	-0.00021	-0.00468	0.00011	-0.06194	49.81383	-0.773	0.00043	0.00849	-0.00015	-0.01907	-112.73482	-0.12007	-0.00058	-0.0179	-0.00012	0.10673	42.12132	0.13828	0.0003	0.00786	0.00027	-0.0286	-11.52506	-0.20058	6e-05	-0.00026	0.00034	0.10913	-146.26125	0.65224	-0.00075	-0.02097	0.00015
129	-0.04684	-82.08129	-0.7665	-0.00039	-0.00747	9e-05	-0.07715	28.43536	-0.52975	0.00025	0.01014	0.00016	0.02238	57.10845	-0.02282	0.0004	0.01036	0.00013	-0.0501	9.63017	-0.25342	7e-05	0.00215	0.00037	-0.04462	61.32689	-0.49465	0.00036	0.01147	7e-05	-0.02889	-76.62185	-0.28788	-0.0003	-0.01374	-0.00035	0.00192	-3.92043	-0.27497	4e-05	-0.00133	-5e-05	0.11587	-20.95989	0.76624	-0.00011	0.00107	0.00012	-0.00223	32.71722	-0.27506	0.00018	0.00488	-0.00013	-0.04212	-71.69109	-0.47109	-0.00032	-0.00539	-0.00025	-0.09723	45.93978	-0.35069	0.00021	0.00526	-0.0	0.0029	-6.38528	0.52083	3e-05	-0.0005	-0.00012	0.03225	-5.96898	-0.14265	6e-05	0.00471	0.00013	-0.0365	-71.24466	-0.17521	-0.00038	-0.00844	0.0003	-0.01223	-5.40339	-0.03638	0.0	-0.00118	-0.00024	0.02186	18.86956	0.25596	1e-05	-0.00081	-0.00036	-0.01229	-58.90984	-0.3076	-0.0004	-0.00825	-8e-05
130	0.03167	-24.10042	-0.10546	9e-05	0.00274	-7e-05	-0.02586	-60.54747	-0.37318	-0.00026	-0.00884	0.00014	-0.02866	18.49591	0.40258	5e-05	-0.00109	-0.0	0.03299	21.9114	0.37509	0.00013	-0.00281	-0.00015	-0.01506	33.10237	-0.26222	0.00036	0.01435	-8e-05	-0.13075	35.46381	-1.2659	0.00041	0.00823	-3e-05	-0.06383	-36.93541	-0.36448	-0.00025	-0.00362	-2e-05	-0.01453	-8.33458	0.01547	4e-05	-0.00039	-5e-05	-0.01953	46.42707	-0.28233	0.00015	0.005	-0.00019	-0.03416	-26.29887	-0.27752	-3e-05	0.00154	3e-05	-0.0108	40.9227	0.11547	0.00027	0.00283	-0.0	0.01009	-23.07364	0.0132	-6e-05	-0.00522	-2e-05	0.03583	15.18458	-0.00848	0.00013	0.00498	0.00018	-0.05672	23.011	-0.40827	2e-05	0.00122	0.00021	-0.04653	5.4502	-0.47537	0.00023	0.00848	-7e-05	-0.0171	-76.65914	0.5247	-0.00038	-0.02093	0.0	-0.08288	-48.32102	-0.26404	-0.00049	-0.01332	-0.00021
131	0.01739	-34.83959	-0.4029	-0.00012	-0.00651	-0.00022	-0.16461	-103.12638	-0.81283	-0.00046	-0.0187	-0.00066	-0.03518	72.5215	-0.29298	0.00022	0.00866	0.00018	-0.03502	46.36108	-0.71223	0.00043	0.0116	0.00072	0.12553	-53.72896	0.07273	-1e-05	0.00179	-6e-05	0.05357	-108.85386	0.24382	-0.00072	-0.02485	-0.00062	-0.00687	-8.80054	-0.27166	2e-05	-0.00184	8e-05	-0.09459	-150.17345	-0.21496	-0.00077	-0.01891	-0.00046	-0.09463	-61.26179	-0.04422	-0.00063	-0.02218	-3e-05	0.1594	-26.43011	0.55774	1e-05	-0.00061	-0.00086	0.13353	-6.42622	0.86157	-9e-05	-0.00181	0.00038	-0.01447	-223.71693	-0.03267	-0.00156	-0.04681	0.00076	-0.00796	148.69106	-0.27779	0.00101	0.02739	0.00028	0.05511	-2.27063	0.38259	-0.0002	-0.00232	-0.00017	0.17768	115.60171	0.13386	0.00084	0.03115	0.00046	0.07979	68.50967	0.5976	0.00036	0.00764	0.00046	-0.02459	-6.17071	-0.20917	0.00017	-0.00066	-4e-05
132	-0.1169	12.02988	-0.90703	0.00036	0.00585	-0.00011	0.03399	57.93249	0.12058	0.00041	0.01602	-5e-05	0.0497	-15.58965	0.56554	-8e-05	-0.00242	0.00031	-0.08134	-39.57662	-0.45365	-0.00031	-0.00859	-0.00018	-0.02614	-9.38364	-0.38553	-0.00011	-2e-05	0.00037	-0.0096	-57.87278	-0.26886	-0.00032	-0.00991	-0.00019	0.0127	-36.5364	0.11539	-0.00028	-0.00815	0.00016	-0.0027	-67.87642	-0.17998	-0.0004	-0.01329	-4e-05	-0.0719	-42.7983	-0.25973	1e-05	-0.00033	-1e-05	-0.00055	13.15393	0.04375	4e-05	0.00234	9e-05	0.01427	10.10976	-0.1841	0.00014	0.00346	-0.0002	0.0357	-5.29007	-0.15888	6e-05	0.00455	0.00025	0.07279	79.63439	0.46262	0.00063	0.01543	-0.0003	0.02449	-19.28226	0.20845	-0.00011	-0.00541	-4e-05	0.06768	-49.44182	-0.05741	-0.00017	-0.00175	0.00043	-0.06951	-34.93531	-0.35789	-0.00024	-0.0063	-1e-05	-0.01545	-87.56349	0.37543	-0.00063	-0.02243	0.00029
133	0.0233	-154.14811	-0.60021	-0.00064	-0.01706	-0.00026	0.03902	-75.32836	-0.20513	-0.0007	-0.01297	-0.00024	0.08992	-47.90069	0.16273	-0.00028	-0.00487	0.00033	-0.18115	-115.18603	-0.76563	-0.00035	-0.01879	-1e-05	0.05579	41.81254	0.78144	6e-05	0.00236	-0.00015	-0.01514	-71.45514	-0.30656	-0.00076	-0.00981	1e-05	-0.03825	77.80291	-0.33647	0.0004	0.01386	-0.00032	0.00407	-1.61503	0.3228	7e-05	0.00173	0.00021	0.02586	-31.83198	0.11028	-0.00038	-0.0048	-2e-05	-0.09436	22.61526	-0.53623	0.00028	0.00535	5e-05	0.0229	-63.74234	-0.05919	-8e-05	-0.00418	0.00024	0.10219	80.63111	0.36014	0.0005	0.0064	0.00017	0.0536	-95.72262	0.55937	-0.00024	-0.01234	3e-05	-0.02386	7.12642	-0.02334	-0.00037	-0.0038	0.00014	0.05427	-56.67354	-0.05771	-0.00027	-0.00616	-9e-05	0.07408	31.70603	0.56154	0.00016	0.00808	-0.00014	-0.09004	58.52915	-0.13319	0.00012	-0.00153	0.00012
134	-0.03012	-65.57812	-0.58767	-0.00036	-0.00305	-0.00013	-0.04163	42.4314	-0.13367	0.00044	0.01227	0.00012	0.00632	-60.35784	0.13065	-0.00036	-0.01254	-0.00025	-0.13485	-36.2889	-0.91155	-0.00025	-0.00871	-4e-05	-0.03175	-45.73241	-0.23379	-0.00023	-0.00944	-6e-05	-0.08346	-93.32435	-0.84781	-0.00037	-0.01556	-8e-05	-0.06477	4.85404	-0.35515	-0.0001	-0.00233	0.00017	-0.00353	19.99705	0.02885	0.00022	0.00652	-2e-05	-0.05619	-90.86619	-0.32222	-0.00058	-0.01378	-9e-05	0.04803	-95.9058	0.26419	-0.00064	-0.01474	0.00014	-0.01152	-18.34379	0.08928	-6e-05	-0.00278	-3e-05	0.0271	-58.46778	0.21454	-0.00015	-0.00573	-0.00012	-0.03779	-29.05827	-0.31954	-0.00018	-0.00712	0.0001	0.05141	30.2001	0.62206	-3e-05	0.00344	5e-05	-0.00879	40.87746	-0.17572	0.00015	0.00735	-0.00017	-0.02792	65.88571	-0.08719	0.00039	0.00623	0.00012	0.01645	-29.7046	-0.00624	-4e-05	-0.00166	-0.00017
135	0.04215	-28.00064	0.40742	-0.00033	-0.00709	2e-05	-0.22999	-14.61503	-1.48413	0.0002	0.00117	-0.00038	0.12025	-43.9154	0.67948	0.00011	-0.0031	-0.0001	0.1302	-89.85069	0.53876	-0.0003	-0.00665	-0.00023	-0.09877	-98.44585	-0.84893	-0.00044	-0.01075	-0.00016	-0.12524	-107.99395	-0.91924	-0.00042	-0.01268	-0.00039	0.16696	30.62475	0.7124	2e-05	0.00574	0.00022	-0.03601	-120.51681	-0.61813	-0.00082	-0.01996	-0.00051	-0.19464	135.15065	-1.21261	0.00068	0.01499	4e-05	0.03524	-165.74317	0.28066	-0.00086	-0.02312	-0.0005	-0.00564	123.07308	0.08902	0.00075	0.01794	0.00041	-0.18543	-75.00911	-0.65325	-0.00038	-0.01729	0.00034	-0.09814	43.82649	-0.47183	0.00021	0.00124	0.0001	0.07034	145.92471	0.00386	0.00043	0.01198	0.00019	-0.07441	3.44887	0.30456	-9e-05	-0.00677	-0.00027	-0.26171	12.24445	-1.41929	-7e-05	-0.00061	0.00061	-0.08343	-109.55674	0.23364	-0.00078	-0.02971	0.00018
136	-0.00173	-42.59454	-0.13992	-0.00024	-0.00652	-6e-05	-0.10236	-14.5765	-0.81729	-6e-05	0.00034	1e-05	-0.00053	-23.23363	0.09507	-0.0002	-0.00196	0.00016	0.02622	-12.78462	0.04037	-9e-05	-0.00492	-4e-05	-0.00866	19.83849	-0.44795	0.00017	0.00751	0.00023	0.02302	-2.74483	0.02704	6e-05	0.00183	0.00012	0.01299	18.95316	0.25553	0.00021	0.00519	1e-05	0.03553	-12.59852	0.13012	-0.00022	-0.00402	0.00026	-0.038	30.88287	-0.03832	4e-05	0.00032	-0.0	-0.03577	-19.54852	-0.37269	-0.00013	-0.00302	6e-05	0.03475	29.27107	-0.30487	0.00022	0.00887	-6e-05	0.07363	-37.25704	0.06802	-0.00011	-0.00138	-9e-05	0.02511	-106.16103	-0.08994	-0.00073	-0.01575	-7e-05	0.00688	14.27345	0.05041	-5e-05	-0.00084	-0.0001	-0.02525	16.91237	-0.04832	9e-05	0.00177	-2e-05	-0.00559	70.76722	0.22484	0.00044	0.00926	-5e-05	-0.03714	54.54029	0.1555	0.00032	0.0067	-7e-05
137	-0.09862	-15.83675	0.00357	-1e-05	0.00053	-0.00052	-0.03047	87.85656	-0.82859	0.00077	0.01917	0.00029	0.01816	-40.83863	0.71259	-0.00045	-0.00219	0.00019	0.25492	-210.02936	0.56966	-0.0009	-0.0173	0.00022	0.13032	-142.57651	-0.38278	-0.00094	-0.00767	-8e-05	-0.16023	-96.05258	-1.66633	-0.00065	-0.01251	0.00053	0.02703	-162.28916	0.40499	-0.00145	-0.04154	0.00026	-0.00564	110.75236	0.49313	0.00084	0.02002	9e-05	0.14984	119.81993	0.5634	0.00085	0.02473	2e-05	-0.11615	59.08221	-1.06216	0.00064	0.01204	-0.00017	-0.10156	294.22569	-0.5586	0.00199	0.05419	0.00037	-0.01312	20.52892	0.65322	0.0003	0.00673	-0.00016	0.07556	-138.77838	-1.18	-0.00051	0.00204	0.00033	-0.28765	167.14739	-1.79311	0.0008	0.01577	-0.00023	-0.04006	-74.76947	-0.14203	-0.00072	-0.01923	-0.00094	-0.04363	-77.05793	1.14676	-0.00069	-0.02555	0.00042	-0.17677	7.85621	-1.00211	7e-05	-0.01246	3e-05
138	0.03544	12.0427	0.02204	0.00015	0.00705	-6e-05	0.05258	-95.89287	-0.19207	-0.00044	-0.0053	-0.00036	0.11256	34.21138	0.58846	0.00031	0.01244	-6e-05	0.02818	65.69186	0.14751	0.00044	0.0161	0.00029	-0.02937	-55.82513	-0.35317	-0.00019	-0.00304	0.00034	0.01185	75.7014	0.15295	0.00043	0.01288	-0.00012	0.02619	-35.03521	0.24766	-0.0002	-0.00442	0.00023	0.09815	-63.84795	0.4477	-0.00025	-0.00652	-0.0005	-0.02176	10.78472	-0.28755	0.0003	0.00719	-7e-05	-0.07862	36.14219	-0.72534	0.00014	0.00634	0.00029	-0.05695	-7.27799	-1.07275	0.00011	0.00637	-5e-05	0.02647	-79.26902	0.34776	-0.00089	-0.0262	-0.00052	-0.07786	-108.40285	-0.62732	-0.00063	-0.01784	-0.0001	0.0048	67.69876	-0.03156	-2e-05	0.00295	-0.00024	-0.05092	83.68146	-0.27618	0.00028	0.00676	0.00035	-0.02453	76.76032	-0.21028	0.00019	0.00625	-4e-05	-0.12677	105.25378	-0.58615	0.00082	0.01441	0.0001
139	-0.04076	-20.73826	-0.29073	0.0001	-0.00294	-0.00046	0.06186	46.15556	0.64876	0.00015	0.00319	-0.00013	0.032	54.49354	0.16737	0.0001	0.01078	0.00027	-0.10413	-141.04229	-0.60783	-0.00087	-0.0268	0.00035	0.01582	10.53131	-0.4527	0.00023	0.00951	-0.00019	-0.08869	-112.14835	-0.80325	-0.00062	-0.01635	0.00016	0.13248	63.69896	0.18188	0.00047	0.02305	0.00072	0.00334	37.44835	-0.1116	0.00053	0.01363	-0.00044	0.04065	32.21936	0.00509	0.00012	0.00765	0.00024	-0.01463	173.43604	0.04704	0.00087	0.02644	0.00024	0.079	-19.12601	0.24939	-0.00026	-0.00679	5e-05	0.0065	1.34193	-0.23795	-2e-05	-0.00214	-4e-05	0.01132	-58.62831	0.20018	-0.00043	-0.0148	0.00076	0.18375	86.79414	0.88712	0.00046	0.0183	-7e-05	-0.01057	20.4288	-0.1173	0.00025	0.01424	-0.00014	0.10506	-90.61367	0.94884	-0.00068	-0.0216	0.00038	0.04957	-30.01938	-0.30051	1e-05	0.00762	-2e-05
140	-0.08817	-162.78665	-0.81159	-0.0008	-0.02143	-0.00038	-0.07607	-6.77052	-0.23277	-0.00016	-0.00113	0.00036	-0.0655	20.21035	-0.28081	-0.00011	-0.00124	0.00018	0.02319	63.15564	-0.16863	0.00028	0.00953	-0.0001	-0.01378	34.89393	-0.40691	0.00018	0.00829	8e-05	-0.00399	19.02588	-0.21398	0.00029	0.00971	-1e-05	0.06868	6.92474	0.27086	-0.00013	0.00253	0.0001	-0.02329	-14.05247	-0.0815	-0.00022	-0.0028	-2e-05	0.00067	-26.75696	-0.25844	-0.00011	-0.00241	9e-05	-0.0784	-24.92704	-0.23263	-0.0001	-0.00351	0.00021	-0.05742	96.18429	0.27933	0.00063	0.00733	-0.00013	0.00684	-77.2509	-0.00445	-0.00032	-0.00798	-9e-05	0.02597	-63.67297	0.23196	-0.00051	-0.01054	-0.00011	0.01424	63.71388	0.06962	0.0004	0.00901	0.00035	-0.03028	53.45642	0.00369	0.0006	0.0079	-0.00011	0.05252	-39.36241	0.16933	-0.00025	-0.00643	0.00013	-0.01024	-63.88176	-0.33275	-0.00034	-0.00801	-9e-05
141	0.02231	-38.78116	-0.32123	-0.00015	0.0039	-0.0002	-0.15537	-148.34751	-1.23718	-0.00127	-0.0268	5e-05	-0.10531	-43.38166	0.23658	-0.00054	-0.02427	-0.00045	0.13874	-173.45763	1.00128	-0.00136	-0.02971	0.0003	0.12713	-7.94816	0.04124	8e-05	0.00922	3e-05	-0.0168	59.28225	-1.06452	0.00058	0.02107	0.00028	-0.0029	-23.42474	-0.50639	6e-05	0.00083	-0.00019	-0.11611	-90.48766	-0.51421	-0.00029	-0.01227	-0.0001	0.00407	25.075	0.61938	-0.00021	-0.01149	-0.00027	-0.0449	58.16985	-0.20099	0.00055	0.01312	-0.00043	-0.07709	-254.71185	-0.4132	-0.00127	-0.0362	-6e-05	0.00711	117.03245	0.41076	0.00048	0.00853	0.00013	0.03715	-96.52004	0.37608	-0.00093	-0.02892	-0.00023	0.08285	64.26094	0.80878	-9e-05	-0.00215	-0.00027	0.1018	227.96474	-0.07926	0.00225	0.05819	0.00077	-0.08922	131.11812	-0.63518	0.00091	0.02453	-0.00026	0.01866	-17.63042	0.27956	-0.00049	-0.00898	-0.0004
142	0.02585	-43.45789	-0.15028	-0.00031	-0.00636	0.0004	-0.08705	40.9352	-1.31333	0.00024	0.0078	0.00066	0.00795	-18.40261	-0.2834	9e-05	0.00532	7e-05	0.08321	-48.12277	0.41099	-0.0001	-0.0035	5e-05	-0.04222	53.19431	-0.21842	0.00037	0.0089	-3e-05	-0.05935	-66.12308	-0.42688	-0.00028	-0.00707	0.00023	-0.07511	16.5304	-0.43852	0.00022	0.00728	-0.00041	-0.02786	36.81575	-0.10543	0.00027	0.01018	-0.0001	-0.05613	-30.40321	-0.20867	-0.00013	-0.00637	-6e-05	0.16945	-59.48419	0.92912	-0.00026	-0.00232	-0.00052	0.00379	19.01392	-0.17688	0.0002	0.00713	6e-05	-0.03743	-14.16366	-0.765	0.00011	0.00527	-1e-05	-0.09837	-130.12297	-0.48777	-0.00102	-0.02705	-0.00013	0.15023	24.56102	0.01945	0.00027	0.01151	-0.0002	0.13178	4.1056	0.93015	-4e-05	-0.00301	-0.00018	-0.01236	-67.65521	-0.17534	-0.00046	-0.01315	-0.00017	-0.06162	41.07656	-0.22647	0.00021	0.0027	-3e-05
