protein	class	features
>10461	1	-1.04310,-430.94259,-0.88143,-0.00443,-0.16938,-0.00364,0.86668,-411.60229,0.77500,-0.00124,0.02375,-0.00075,-0.59004,-372.39787,-1.38800,-0.00192,-0.11372,-0.00096,-0.15350,449.46188,1.88250,-0.00089,0.03306,0.00542
>10462	1	-0.42627,-225.53554,-0.00572,-0.00408,-0.09724,0.00338,-0.41364,494.33452,-0.37170,0.00276,0.04545,0.00045,-0.07957,-532.52473,-1.11379,-0.00355,-0.07019,-0.00168,0.44643,124.00542,-0.26329,0.00272,0.07832,-0.00178
>10463	1	0.22186,-18.05440,-1.22488,0.00075,0.02674,-0.00115,-0.09434,295.61349,0.44211,0.00108,0.04727,0.00073,-0.21631,40.11536,-0.30004,-0.00078,-0.02481,0.00021,0.46449,244.17622,-1.21474,0.00257,0.09488,-0.00154
>10464	1	0.39117,-324.34582,0.66283,-0.00173,-0.02002,0.00062,0.06904,258.58838,-0.55237,0.00225,0.02989,-0.00101,-0.24837,-478.85332,-2.46360,-0.00354,-0.11575,-0.00204,-0.03357,26.93072,0.34949,0.00074,0.00456,-0.00156
>10465	1	0.05008,-69.06563,-0.98913,0.00031,0.00284,-0.00028,-0.00876,-117.01680,0.07957,-0.00100,-0.01618,0.00004,0.32739,82.36929,3.21000,0.00025,0.00069,0.00013,-0.29795,-235.65352,-5.19283,-0.00073,-0.00564,-0.00062
>10466	1	-0.10778,-146.64660,-2.28060,-0.00024,0.00012,-0.00058,-0.27438,-112.50560,-5.06560,-0.00145,-0.01548,0.00044,-0.49486,-860.62760,-11.91260,-0.00449,-0.07482,-0.00073,0.77506,801.94440,17.77040,0.00359,0.03487,0.00063
>10467	1	-0.32627,-242.32860,-3.86410,-0.00162,-0.07001,-0.00564,0.28847,141.75240,3.56240,0.00016,0.04575,-0.00124,-0.38425,-9.57960,-3.12960,0.00092,-0.01846,0.00140,0.27500,-315.51760,0.31440,-0.00101,-0.00619,0.00030
>10468	1	0.04764,88.37293,0.01249,0.00042,0.00636,-0.00321,-0.41992,-532.80756,-2.06826,-0.00280,-0.10167,0.00001,-0.22895,-539.36556,-0.76863,-0.00299,-0.08373,-0.00117,0.24218,32.01486,1.02319,0.00004,0.02055,0.00220
>10469	1	-0.34825,437.88141,0.92273,0.00239,0.03221,-0.00294,0.75294,-1.85408,1.39913,0.00032,0.05221,-0.00053,0.14234,-717.22058,-0.40551,-0.00487,-0.10717,0.00015,-0.25004,-168.07108,-0.67065,-0.00243,-0.01913,0.00332
>10471	1	-0.60435,-1600.14290,-0.58660,-0.01066,-0.34112,-0.00033,-0.79400,1221.95893,-2.45560,0.00742,0.22789,-0.00418,0.36111,-634.84240,0.63240,-0.00390,-0.11132,0.00049,0.02394,116.31360,-0.04560,0.00146,0.03937,0.00267
>10472	1	-0.69474,-1363.05295,-0.28973,-0.00872,-0.30516,-0.00272,-0.21820,317.11313,-1.50396,0.00203,0.08073,0.00007,-0.32718,762.34963,-1.02288,0.00352,0.12526,0.00087,-0.66944,-1479.55063,0.93437,-0.00999,-0.34873,-0.00172
>10473	1	-0.55024,-833.50300,-0.47698,-0.00573,-0.20273,-0.00060,-0.31208,-17.24111,-1.20673,-0.00034,-0.00431,-0.00291,0.07671,780.46375,0.51608,0.00382,0.15033,0.00064,-0.70292,-966.15286,0.44815,-0.00698,-0.24970,-0.00305
>10474	1	0.22372,-225.01635,0.67886,-0.00050,-0.01197,-0.00167,-0.11188,-828.09125,-0.09384,-0.00455,-0.14814,-0.00602,-0.15880,337.13932,-1.05989,0.00215,0.05339,0.00419,-0.37334,258.13350,-1.76772,0.00105,0.03521,0.00258
>10475	1	-0.10540,-670.69213,-0.11715,-0.00413,-0.11977,0.00147,-0.15449,-109.32135,-0.19022,-0.00119,-0.02993,-0.00146,0.38872,732.84331,0.58509,0.00384,0.14115,-0.00256,-0.09042,-854.25899,-0.02847,-0.00601,-0.15664,-0.00386
>10476	1	0.51128,-474.18561,2.16854,-0.00253,-0.07494,-0.00283,-0.97335,-766.90576,-1.18665,-0.00466,-0.17547,-0.00090,-1.25793,877.54760,-3.02051,0.00226,0.06607,0.00374,-0.07737,-77.76537,-2.51980,0.00074,0.03828,-0.00407
>10477	1	0.52568,-547.19645,2.08444,-0.00286,-0.08404,-0.00217,-0.69762,-977.62318,-1.03130,-0.00521,-0.18941,-0.00110,-1.11131,821.36691,-3.64509,0.00217,0.06682,0.00308,-0.70617,420.31109,-3.93766,0.00329,0.12074,-0.00286
>10478	1	0.00383,-1543.13890,0.73860,-0.01058,-0.26304,-0.00038,-1.07941,760.88293,-1.94507,0.00561,0.13588,-0.00462,-0.34060,-128.13840,-3.06140,-0.00161,-0.07935,0.00056,-0.02926,-166.72240,-0.23240,-0.00350,-0.05777,0.00289
>10479	1	-0.37050,15.78819,-2.88460,-0.00004,0.01186,-0.00028,-0.28612,-315.25222,-4.45131,-0.00212,-0.03964,-0.00144,0.18554,-458.65056,3.45901,-0.00184,-0.04015,0.00063,0.46857,480.08911,1.30123,0.00334,0.02145,-0.00050
>10481	1	-0.50345,123.31886,-3.14713,0.00161,0.00809,-0.00080,0.26689,-419.08450,1.41440,-0.00243,-0.06023,-0.00020,-0.63394,-669.24361,-7.36725,-0.00389,-0.04001,0.00002,-0.09448,-231.32688,2.44976,-0.00390,-0.07031,0.00051
>10482	1	0.73147,367.25772,0.01224,0.00358,0.11716,0.00010,-0.91925,-54.90718,-0.75233,-0.00161,-0.06559,-0.00009,-1.84149,-412.51561,-1.41061,-0.00564,-0.20043,-0.00011,-0.94976,-467.68109,-2.50776,-0.00485,-0.15794,-0.00032
>10483	1	1.02205,-257.14290,1.23210,-0.00251,0.00358,-0.00000,-0.85387,-579.26507,-5.04507,-0.00389,-0.05852,-0.00061,-2.18455,-300.98640,-2.53640,0.00258,-0.07488,-0.00237,-1.89900,-1527.04640,1.15360,-0.01568,-0.59018,-0.00216
>10484	1	-1.15014,-636.05556,-5.66722,-0.00490,-0.03050,-0.00010,-0.55916,149.02778,2.83111,0.00152,-0.05630,-0.00069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>10485	1	0.74477,-45.33210,0.74990,0.00019,0.03220,0.00006,-0.57660,-801.80160,-0.05227,-0.00824,-0.22628,-0.00032,-1.68175,-31.95360,-2.39760,-0.00116,-0.07288,-0.00014,-1.92200,595.70640,-4.34160,0.00566,0.11780,0.00013
>10486	1	-0.07044,505.17540,-0.71010,0.00271,0.06742,-0.00038,-0.40820,-380.77293,-5.22827,-0.00140,-0.03338,0.00002,0.06714,-1051.21160,-1.13360,-0.00543,-0.13498,-0.00002,0.14582,-1093.52360,0.19840,-0.00757,-0.18190,0.00001
>10487	1	-0.21894,87.98562,-3.12937,0.00176,0.04439,0.00090,0.04618,-146.10563,1.74937,-0.00398,-0.08722,-0.00669,0.00073,-1416.55938,-0.53437,-0.00675,-0.20078,-0.00755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>10488	1	0.04192,-124.05250,0.57960,-0.00073,-0.02205,0.00001,-0.76978,-953.34000,-9.95173,-0.00723,-0.10011,-0.00059,-0.15454,145.86000,-2.11140,0.00086,0.01596,-0.00002,0.67568,416.16000,9.36360,0.00252,0.01812,0.00045
>10490	1	-0.18340,-952.92572,-2.71950,-0.00667,-0.16439,-0.00024,0.02711,-2.00472,-1.84875,0.00101,0.03261,-0.00010,-0.09831,969.65306,2.00417,0.00490,0.10636,0.00029,0.05404,-1464.78139,-0.36000,-0.00937,-0.23220,-0.00024
>10491	1	-0.05632,92.99000,-0.28356,0.00093,0.02015,0.00262,-0.25745,-945.22500,-1.59472,-0.00635,-0.20087,-0.00355,0.10527,-402.45000,0.71556,-0.00337,-0.06167,-0.00484,0.11660,457.65000,0.77611,0.00425,0.10277,-0.00291
>10492	1	-0.34794,61.49861,-3.07057,-0.00100,-0.04581,-0.00143,0.31149,134.69016,2.62028,0.00305,0.08551,0.00119,-0.33678,-624.57556,-3.75710,-0.00570,-0.14296,-0.00166,0.31314,-162.67089,2.59301,-0.00019,0.02593,0.00008
>10493	1	-1.11573,-669.60694,-8.23167,-0.00486,-0.06993,-0.00028,1.06895,-1383.05808,5.57600,-0.01390,-0.27097,-0.00044,-1.21514,401.63306,-6.85500,0.00376,0.14259,0.00013,0.67178,1282.45878,10.34000,0.01180,0.10906,0.00064
>10494	1	-1.05102,192.03928,-2.63550,0.00185,0.05465,-0.00127,-0.14924,-1316.90472,2.87625,-0.00994,-0.31401,-0.00130,-0.33444,-583.24694,-3.23583,-0.00332,-0.10548,0.00027,1.47444,-30.95639,1.70500,0.00194,0.11955,0.00033
>10495	1	0.83286,5.12083,2.27000,-0.00062,-0.00764,-0.00005,-1.63742,-46.05250,-6.96000,-0.00024,0.00749,-0.00004,-3.45897,-26.92250,-6.82000,0.00026,-0.02592,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>10496	1	0.19359,-445.09699,3.09391,-0.00374,-0.09265,-0.00224,-0.08296,-1906.77214,-2.47943,-0.01406,-0.25530,-0.00237,-0.14266,1151.79141,-0.58509,0.00573,0.16209,0.00426,-0.08318,1232.21484,2.36609,0.01269,0.12283,-0.00248
>10497	1	-0.31844,-576.75521,-1.94000,-0.00535,-0.12478,-0.00041,0.14758,-776.48062,-4.69500,-0.00282,-0.02349,-0.00051,-0.41357,880.54313,-0.94000,0.00428,0.05567,0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>10498	1	-0.11564,-95.19556,-0.30956,-0.00065,-0.02064,0.00001,0.02365,-146.73556,0.15278,-0.00077,-0.02136,-0.00003,-0.03091,234.52889,-0.26444,0.00120,0.03260,-0.00008,-0.00094,-153.54222,0.01111,-0.00065,-0.01668,-0.00012
>10499	1	-0.01845,267.70937,-0.40091,0.00252,0.05278,-0.00015,-0.65584,56.60194,-4.53200,0.00042,0.02563,0.00078,0.17682,-72.61898,1.39444,-0.00131,-0.02184,-0.00114,0.30328,-146.56785,2.89625,-0.00220,-0.05649,-0.00075
>10500	1	-0.21014,-322.15156,-3.07406,-0.00131,-0.04085,-0.00024,-0.66681,32.92028,-7.25431,-0.00012,-0.00929,-0.00039,0.14284,86.81556,3.26639,0.00046,0.02117,0.00054,0.94815,-65.84389,9.46778,-0.00054,-0.01783,-0.00011
>10501	1	0.08724,-334.83956,-0.81167,-0.00089,-0.03953,-0.00237,-0.72056,-198.94151,-1.59200,-0.00119,-0.04809,-0.00488,0.24033,-266.00551,3.29250,-0.00249,-0.05675,0.00060,0.12879,261.55687,-2.77000,0.00051,0.06270,0.00764
>10502	1	0.14911,-352.92187,-0.22271,-0.00421,-0.06585,-0.00801,-0.27391,-191.52563,-0.08063,0.00096,-0.03898,0.00017,-1.07937,-961.73688,-14.93438,-0.00559,-0.01775,0.00245,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>10503	1	-0.51975,248.45041,-3.28667,-0.00070,-0.00957,0.00157,0.29885,-614.39131,2.59600,-0.00442,-0.14448,-0.00372,0.05899,-189.47209,0.08500,0.00257,0.03181,-0.00130,-1.00591,-894.58483,-3.16000,-0.00633,-0.14244,-0.00233
>10504	1	0.02846,-2504.95956,-0.66000,-0.01994,-0.36934,-0.00031,-0.03841,899.13111,0.58500,0.00831,0.12554,-0.00252,-0.23138,561.51222,0.15000,0.00279,0.09397,-0.00162,-0.15271,-1696.99056,-4.78500,-0.01372,-0.23998,-0.00001
>10505	1	0.00182,136.18746,0.36925,0.00098,0.03652,-0.00089,-0.01714,-195.60324,-1.58815,-0.00087,-0.02868,-0.00154,-0.15046,-94.25970,-4.08933,-0.00096,-0.04292,0.00007,-0.08234,-313.11750,-1.43377,-0.00185,-0.05544,-0.00229
>10506	1	-0.02892,124.61565,-1.08490,0.00107,0.01628,-0.00022,-0.00132,-360.81902,-0.57404,-0.00194,-0.04747,-0.00024,-0.00827,163.69362,0.97010,0.00194,0.04037,0.00010,-0.36253,-223.50912,-4.28537,-0.00350,-0.05889,0.00040
>10507	1	-0.05135,-547.73854,0.86750,-0.00301,-0.09817,-0.00033,0.00524,-657.66062,-1.76750,-0.00564,-0.08738,-0.00006,-0.01817,255.65312,-3.41250,0.00039,0.03236,-0.00011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>10508	1	-0.02699,79.83646,-1.01187,-0.00083,0.00592,-0.00002,-0.12746,-1304.34063,-2.99062,-0.01165,-0.17400,0.00002,0.04296,-1795.81187,2.97312,-0.01132,-0.25541,-0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>10509	1	-0.27353,-125.97340,-5.03760,-0.00052,0.00846,-0.00023,0.08207,-1332.65707,3.60440,-0.01071,-0.25123,0.00002,0.06685,-997.05340,-1.63760,-0.00691,-0.13974,-0.00020,-1.33400,1825.96560,-6.36160,0.00824,0.30910,0.00026
>10510	1	-0.42105,-1218.29980,-0.89769,-0.00777,-0.18672,0.00006,0.60141,47.29335,2.32469,-0.00231,-0.01809,-0.00142,-0.49996,558.88949,-2.77816,0.00376,0.13125,0.00007,-0.42887,-1261.85646,-0.26340,-0.00690,-0.24874,0.00031
>10511	1	-0.20162,-1641.80768,-1.69796,-0.01176,-0.24299,-0.00033,0.39189,-115.64227,2.30935,-0.00121,-0.04906,-0.00110,-0.62072,1200.13510,-3.38583,0.00769,0.24180,-0.00062,-0.29767,-1115.67857,0.95093,-0.00824,-0.26486,0.00016
>10512	1	-0.05960,-265.39222,-0.27950,-0.00269,-0.04419,0.00171,0.00633,-1043.89556,-2.23250,-0.00576,-0.13566,-0.00415,-0.14570,159.42222,0.68083,0.00363,0.05566,-0.00377,0.12855,790.57778,1.52250,0.00114,0.06431,-0.00533
>10513	1	-0.20671,616.85850,-4.09451,0.00201,0.06736,-0.00194,-0.19787,489.70864,-1.29840,0.00304,0.05725,-0.00093,0.30171,-191.55858,5.61679,-0.00082,-0.02615,0.00088,-0.34179,-1023.08825,-7.46973,-0.00554,-0.11090,-0.00048
>10514	1	-0.16909,275.20780,-0.66426,0.00179,0.04285,-0.00128,0.26513,-330.57331,0.99575,-0.00226,-0.04315,-0.00045,-0.09771,-1182.22349,0.86560,-0.00736,-0.20177,0.00002,0.11221,-453.07267,0.44724,-0.00253,-0.06700,-0.00010
>10515	1	-0.25099,-173.62860,-1.53786,-0.00071,-0.03091,0.00083,0.09086,-357.82329,1.74769,-0.00145,-0.05247,0.00063,0.27946,391.89273,1.53583,0.00191,0.06875,-0.00031,-0.43511,26.43567,-1.86000,-0.00055,-0.02313,-0.00021
>10516	1	-0.83333,-472.66011,-3.42262,-0.00338,-0.09556,0.00012,0.41080,-118.41917,2.89989,-0.00102,-0.03399,0.00034,-0.79656,227.98360,-4.91657,0.00228,0.03980,-0.00038,0.64324,113.72924,3.09932,0.00000,0.03019,-0.00013
>10517	1	-0.30871,359.06460,-3.03124,0.00245,0.08811,-0.00011,-0.75113,-90.49702,-2.11672,-0.00065,-0.04087,0.00041,0.35058,-307.46557,1.38249,-0.00133,-0.04872,-0.00033,-0.29633,-851.67749,-1.64699,-0.00546,-0.13485,0.00015
>10519	1	-0.00030,24.82023,0.29590,0.00010,-0.00587,-0.00053,-0.07678,68.31615,-0.78898,0.00003,0.01374,-0.00027,-0.24315,-162.55924,-1.67339,-0.00008,-0.01768,-0.00112,-0.13517,-124.62960,-0.85027,-0.00078,-0.02268,-0.00166
>10520	1	-0.36652,-378.79333,-4.24890,-0.00321,-0.06529,-0.00130,-0.02425,-138.35000,3.58560,-0.00163,-0.05956,0.00018,-0.63699,167.66429,-8.33947,0.00401,0.10201,-0.00130,0.54238,-429.74500,2.69077,-0.00247,-0.06061,-0.00033
>10521	1	-0.64002,-471.79546,-0.26279,-0.00514,-0.15408,0.00060,0.39507,-133.11827,-0.49903,0.00183,0.03626,-0.00156,-0.50887,-447.10590,0.38196,-0.00490,-0.12791,0.00116,0.14585,273.38793,-0.58857,0.00283,0.05538,-0.00107
>10522	1	-0.44210,269.96982,-1.10246,0.00171,0.03826,-0.00046,-0.00066,-560.75590,-1.06328,-0.00288,-0.08913,-0.00050,-0.43469,-605.86211,-0.14247,-0.00274,-0.10362,0.00022,-0.02354,-324.90373,1.37193,-0.00347,-0.13645,0.00045
>10523	1	-0.20985,294.08057,-0.05474,0.00278,0.04273,-0.00080,0.01817,-42.64090,-1.55056,-0.00133,-0.01824,0.00127,-0.05608,-553.66343,-1.46412,-0.00490,-0.07831,-0.00111,-0.40117,-343.53690,-2.17875,-0.00213,-0.05655,-0.00075
>10524	1	-0.74107,-77.16342,-1.95161,-0.00167,-0.06409,0.00145,0.48501,-154.92231,1.13854,-0.00192,-0.00607,-0.00020,-0.23131,-362.84115,-0.15967,-0.00151,-0.08027,-0.00106,-0.29210,-264.54094,-1.20219,-0.00084,-0.02379,-0.00137
>10525	1	-0.29492,-291.57587,-2.64966,-0.00117,-0.03195,-0.00034,0.02740,-149.96840,0.13760,-0.00110,-0.05163,-0.00055,-0.27603,197.31948,-2.51052,0.00027,0.00862,-0.00117,0.29790,-418.74365,-1.30077,-0.00122,-0.00422,0.00004
>10526	1	-0.09793,95.04833,1.32359,-0.00108,0.00983,0.00143,0.28842,-438.24569,1.36328,-0.00339,-0.08085,-0.00064,0.42766,-390.10948,1.70461,-0.00380,-0.05036,-0.00002,-0.08635,290.72657,0.36557,0.00390,0.05054,0.00031
>10527	1	-0.04334,3.65031,-0.98293,-0.00077,-0.00113,0.00115,-0.04916,-203.76309,-1.39063,-0.00112,-0.02779,0.00008,-0.08006,-324.94465,0.52857,-0.00161,-0.06228,-0.00047,0.02688,-83.05788,-0.49703,-0.00016,-0.00514,-0.00288
>10528	1	0.08101,-301.72619,-0.21691,-0.00120,-0.03120,-0.00155,0.05137,124.60022,-0.05969,0.00116,0.02743,-0.00047,-0.12769,9.05388,-0.75101,-0.00007,-0.00017,-0.00047,-0.19927,-73.02666,-1.72602,-0.00048,-0.01130,-0.00175
>10529	1	-0.19326,-42.57158,-1.60011,-0.00057,0.00398,-0.00001,-0.08268,-108.46268,-1.47657,-0.00008,0.00826,-0.00061,0.07363,29.83557,0.91228,-0.00027,-0.01231,-0.00065,-0.10220,-160.64684,0.61341,-0.00078,-0.03749,-0.00003
>10530	1	-0.02669,-362.54760,-0.41592,-0.00231,-0.07337,-0.00008,-0.78006,-138.07056,-2.13118,-0.00201,-0.08585,-0.00005,0.29361,213.04120,-0.22447,0.00196,0.07797,-0.00018,0.85818,-25.52431,4.03976,0.00054,0.03762,-0.00007
>10531	1	-0.16164,-57.30262,0.47484,-0.00041,-0.01724,-0.00005,0.05067,-83.84440,0.43790,-0.00030,-0.00655,-0.00014,0.02472,26.02331,0.28583,0.00015,-0.00542,0.00022,-0.07833,-107.54940,-1.32960,-0.00035,0.00056,-0.00015
>10532	1	-0.06919,-217.68286,-1.77130,-0.00070,-0.01425,-0.00210,-0.18443,-70.80769,-1.61454,-0.00077,0.00270,0.00272,0.24039,253.20833,0.97912,0.00099,0.04892,0.00162,0.33171,-63.86273,3.07763,-0.00037,-0.03567,-0.00183
>10533	1	0.09473,-189.71357,-0.18317,0.00005,-0.00023,-0.00084,-0.00349,60.74077,-0.67350,-0.00034,0.01827,0.00301,-0.00096,6.57000,-1.16556,-0.00043,-0.00117,-0.00219,-0.13984,-89.32727,0.35626,-0.00073,-0.00646,-0.00183
>10534	1	0.00363,15.11350,-0.36028,0.00036,-0.00744,-0.00048,-0.16315,359.49009,-0.02656,0.00196,0.07283,0.00316,-0.07261,-153.11629,-0.72677,-0.00112,-0.03505,-0.00249,-0.12239,124.59935,-2.25495,-0.00040,0.03114,-0.00139
>10535	1	0.10067,60.01461,0.69722,-0.00003,-0.00020,-0.00003,-0.19908,-172.92159,-2.87432,-0.00094,-0.01899,0.00081,-0.04496,-9.71797,-0.91183,0.00047,0.00580,-0.00003,-0.04786,116.28990,-0.31016,0.00061,0.00986,-0.00136
>10537	1	-0.10010,-221.90460,-2.11222,-0.00244,-0.02684,-0.00354,0.01253,-115.66527,0.89206,0.00066,-0.00763,-0.00172,0.03914,-204.98025,-0.33611,0.00049,-0.01523,0.00222,-0.12894,-270.60610,0.19311,-0.00217,-0.02719,-0.00139
>10538	1	0.04256,215.40816,1.48507,0.00231,0.05377,-0.00079,-0.11672,-128.92960,0.62674,-0.00111,-0.01150,0.00016,-0.19536,-258.90780,1.73390,-0.00284,-0.08171,0.00047,0.14940,-262.68011,-1.53141,-0.00164,-0.02499,-0.00064
>10539	1	-0.13894,195.68188,-1.11180,0.00091,0.01540,-0.00068,-0.12659,34.16117,1.18157,0.00011,-0.01468,-0.00102,0.05740,-67.53874,-0.19427,-0.00015,-0.00418,0.00071,-0.11235,-193.24271,-0.78927,-0.00027,-0.03401,-0.00046
>10540	1	-0.29614,-193.30412,-3.87369,-0.00047,-0.00826,-0.00099,-0.02511,60.79687,-0.92298,-0.00044,-0.00347,-0.00047,0.38641,115.16400,3.60953,0.00008,-0.01900,-0.00048,-0.43630,-9.22214,-3.66038,0.00080,0.01682,-0.00202
>10541	1	-0.21946,-324.06121,-2.08824,-0.00118,-0.04438,-0.00022,-0.10984,286.08890,-2.36911,0.00148,0.05933,-0.00187,0.28975,-212.52595,4.37294,-0.00125,-0.03922,-0.00008,-0.21170,-84.32316,-2.14432,-0.00114,-0.01482,0.00234
>10542	1	-0.13171,40.93991,-0.54199,0.00044,0.01656,-0.00081,-0.30474,-263.71771,-5.84443,-0.00061,-0.00853,-0.00165,0.34573,170.42812,2.83516,-0.00001,0.00193,-0.00140,-0.15054,55.93437,-1.34891,0.00055,0.00193,0.00071
>10543	1	0.11293,185.60393,1.42069,0.00051,0.00441,0.00002,-0.60388,-50.95917,-5.19547,0.00000,0.00700,-0.00006,-0.30828,-610.40150,-3.80659,-0.00328,-0.05187,-0.00008,0.27819,-707.52250,2.08234,-0.00438,-0.08258,-0.00002
>10544	1	-0.16465,-371.99723,-1.13571,-0.00347,-0.08950,-0.00232,0.05553,-965.69979,0.64833,-0.00404,-0.13323,-0.00213,-0.01399,358.72962,-0.64200,0.00101,0.04529,0.00028,-0.08641,809.04187,-0.83750,0.00457,0.13381,0.00275
>10545	1	0.27010,-195.10962,2.42797,-0.00125,-0.02428,0.00003,-0.18649,-10.02935,-0.88584,-0.00072,-0.02160,-0.00008,-0.12060,-80.46721,-0.92599,-0.00095,-0.03415,-0.00021,0.50788,92.63459,0.21160,0.00120,0.03121,0.00010
>10546	1	-0.17201,-440.63609,-3.21309,-0.00165,-0.03149,-0.00008,-0.43451,-93.52404,-3.45484,0.00019,0.00445,-0.00082,0.41959,-132.72638,3.19429,-0.00108,-0.04493,-0.00050,0.10564,406.11901,2.16359,0.00336,0.05291,-0.00001
>10548	1	-0.42423,211.82222,-1.58338,0.00169,0.04685,-0.00184,-0.39866,-614.97500,-1.10410,-0.00438,-0.12547,-0.00112,0.70556,216.61286,0.88154,0.00049,0.03009,-0.00148,-0.76577,-409.19833,-0.88627,-0.00191,-0.08220,0.00022
>10549	1	0.40542,-194.35897,1.23601,-0.00048,-0.00120,-0.00012,0.15881,-381.70859,0.18773,-0.00273,-0.05850,-0.00084,0.17133,54.68525,0.16933,0.00074,0.00784,-0.00034,-0.82479,368.49114,-1.76734,0.00175,0.03283,-0.00091
>10550	1	0.22418,2.18002,2.27920,0.00013,0.00785,0.00089,-0.24977,-626.61683,-2.77804,-0.00344,-0.06480,-0.00018,-0.47361,-272.35164,-4.51857,-0.00149,-0.03488,-0.00157,-0.08686,288.12503,-1.38043,0.00126,0.02351,-0.00063
>10551	1	-0.39155,-75.77640,-2.63952,-0.00088,-0.02681,-0.00003,0.45298,-14.10129,0.01584,0.00104,0.03673,0.00003,-0.17785,-40.00958,-0.43486,-0.00069,-0.02027,-0.00011,0.22013,85.19360,2.44027,0.00056,0.02444,-0.00009
>10552	1	-0.08738,113.96174,-0.13192,0.00082,-0.00130,-0.00066,-0.73176,-91.61181,-1.59048,-0.00053,-0.03891,0.00056,0.33882,-220.78583,0.50771,-0.00030,0.02682,-0.00010,-0.48096,-524.97416,-1.14536,-0.00511,-0.15547,0.00019
>10553	1	0.03409,-29.82778,-0.38421,0.00020,0.00993,-0.00101,-0.07961,-95.14877,-1.55749,0.00005,0.00244,-0.00071,-0.13782,392.89919,-0.55857,0.00230,0.07170,-0.00056,0.12174,15.33821,1.92865,0.00029,-0.00472,-0.00066
>10554	1	-0.50289,130.07119,-6.39514,0.00095,0.02831,-0.00497,0.12183,-321.63395,2.29683,-0.00038,-0.01313,-0.00051,-0.01121,219.96920,-1.31722,0.00087,0.02626,-0.00284,-0.06739,164.11360,1.56578,-0.00119,0.00021,0.00784
>10555	1	0.39667,-1712.29507,-0.22484,-0.00856,-0.22194,-0.00170,-0.07394,1489.55060,0.94785,0.00848,0.21090,-0.00044,0.11926,-1431.57640,-1.47954,-0.00700,-0.17786,-0.00220,-0.79700,1485.10727,-0.80973,0.00704,0.18150,0.00216
>10556	1	0.14179,55.66417,0.84396,0.00017,0.01801,0.00044,-0.40789,-55.43937,-2.80085,-0.00087,-0.02313,0.00019,-0.16013,-371.25179,0.50754,-0.00041,-0.06535,-0.00037,-0.34453,314.39333,-1.30260,0.00039,0.02466,-0.00156
>10557	1	-0.32393,98.42316,-3.98556,0.00016,0.00438,0.00194,-0.27158,-392.63315,-1.89125,-0.00128,-0.04709,-0.00185,0.26952,-740.43240,1.83286,-0.00310,-0.07537,-0.00288,0.15943,-243.98207,1.82500,-0.00076,-0.02464,-0.00333
>10558	1	-0.47211,296.62111,-2.53954,0.00298,0.04955,-0.00022,0.04825,-203.57875,0.91003,-0.00123,-0.07084,-0.00160,0.21998,-166.63286,1.92633,-0.00178,-0.01680,-0.00106,-0.34635,-161.29167,-4.28360,-0.00084,0.02829,0.00068
>10559	1	-0.46962,214.00860,-3.70045,0.00114,0.05093,-0.00059,0.35924,196.50327,1.90543,0.00184,0.06043,-0.00053,0.07050,342.56928,-1.08667,0.00235,0.07467,0.00169,-0.04568,86.76681,-1.18286,0.00045,0.03735,-0.00154
>10560	1	-0.02467,-107.85198,-0.47643,-0.00106,-0.02519,-0.00071,-0.44419,99.45491,-2.48439,-0.00019,0.00085,0.00006,0.03218,-79.10590,-0.95354,0.00007,0.00279,0.00016,0.09873,89.50478,-0.24880,0.00064,0.02105,-0.00024
>10561	1	-0.09630,-351.88705,-1.86054,-0.00139,-0.03307,-0.00001,0.08282,153.17032,0.36776,0.00063,0.01200,-0.00015,-0.00641,-88.24824,-0.95100,-0.00064,-0.00276,0.00047,-0.33562,-53.03537,-2.33365,-0.00019,-0.00696,-0.00104
>10562	1	-0.01765,195.51347,-1.85021,0.00185,0.03618,-0.00307,0.08406,-277.73835,1.47750,-0.00008,-0.04412,-0.00498,0.01599,241.66540,0.25533,0.00101,0.05157,0.00554,-0.23702,44.11633,-3.20227,0.00005,0.02625,-0.00074
>10563	1	-0.07650,92.47412,0.09200,0.00100,0.00258,0.00004,-0.38113,-385.20291,-1.01331,-0.00113,-0.06319,-0.00098,-0.02916,-56.07455,0.56825,-0.00039,-0.00961,0.00061,-0.07470,10.67997,-0.51278,-0.00050,-0.01665,-0.00005
>10565	1	-1.06317,678.55357,-4.42182,0.00383,0.10631,0.00252,0.41526,52.13286,0.17597,-0.00012,0.04261,0.00243,0.03738,239.39460,3.18440,-0.00049,-0.03582,-0.00021,-0.58071,-411.47189,-3.04061,-0.00162,-0.06241,-0.00021
>10570	1	-0.82058,340.79412,-2.94779,0.00153,0.04438,0.00252,0.20631,40.04938,-0.37807,-0.00027,0.02029,0.00145,-0.02070,-12.38000,2.27501,-0.00065,-0.04214,-0.00040,0.10891,-446.11286,-2.40424,-0.00116,-0.01503,-0.00096
