protein	class	features
VO_VO_0010924	1	-0.08945,-259.30595,-1.19851,-0.00100,-0.02703,0.00016,0.03999,157.88857,0.24215,0.00098,0.01595,-0.00040,-0.06940,-37.43237,-0.35855,-0.00060,-0.00711,0.00059,0.11164,-268.32961,0.65296,-0.00221,-0.04014,0.00126,0.00272,-308.65925,-0.49689,-0.00130,-0.03007,-0.00036,-0.04013,-12.51963,-0.51691,-0.00054,-0.01154,-0.00093,-0.07479,108.96643,-0.28284,0.00085,0.01509,-0.00011,-0.02456,32.28827,-0.30321,0.00059,0.00323,-0.00072,-0.02553,-15.09117,0.33177,-0.00016,0.00086,-0.00094
VO_VO_0010925	1	-0.13321,13.39876,-1.02649,0.00025,0.00478,-0.00046,0.06195,27.77852,0.14652,0.00006,0.00608,-0.00001,-0.02236,-68.96288,-0.23992,-0.00036,-0.00331,0.00028,-0.02201,7.48876,0.05568,-0.00021,0.00082,0.00029,0.09033,14.32168,0.46570,0.00003,0.00360,0.00027,-0.08735,78.04077,-0.21371,0.00023,0.00067,-0.00011,-0.00037,48.75155,0.05005,0.00040,0.00716,-0.00025,-0.03428,-99.17067,-0.23699,-0.00065,-0.01502,-0.00014,-0.00563,13.04236,0.19612,0.00016,0.00146,-0.00044
VO_VO_0010927	1	-0.05717,44.34869,-0.74058,0.00057,0.01072,0.00029,0.13627,-267.11667,0.13742,-0.00128,-0.03132,-0.00041,-0.07680,-32.61410,-0.62943,0.00026,0.00558,-0.00013,0.03726,121.88848,0.64674,0.00097,0.02292,-0.00019,-0.09000,-17.47539,0.31509,-0.00052,-0.02064,-0.00005,-0.05938,-52.62034,0.02238,-0.00021,-0.00384,0.00020,-0.06398,-12.44728,-0.58385,-0.00024,-0.00049,0.00023,-0.16405,-69.21355,-1.12128,-0.00016,-0.00374,0.00019,-0.01588,65.42778,0.45349,0.00077,0.00707,-0.00023
VO_VO_0010928	1	-0.13389,157.18798,-1.01075,0.00081,0.02908,0.00002,-0.04688,144.23197,-0.70074,0.00074,0.02858,-0.00007,0.13262,102.01474,1.10146,0.00052,0.01842,0.00007,0.03867,-4.45030,0.07522,0.00010,0.00625,-0.00010,-0.05688,-14.92876,-0.89800,0.00009,0.00787,-0.00012,0.02706,-17.43210,0.40440,-0.00033,-0.00791,0.00008,-0.05618,-122.90436,0.07083,-0.00056,-0.01707,0.00006,-0.03649,57.08420,-0.64986,0.00012,0.00187,0.00011,0.14253,-185.03971,0.76325,-0.00092,-0.02737,-0.00056
VO_VO_0010930	1	-0.03621,-81.87897,-0.93943,0.00001,0.00520,0.00044,0.10922,76.74785,0.24915,0.00078,0.01761,0.00029,-0.02667,-52.57023,-0.67693,-0.00033,0.00173,0.00031,0.00060,30.41991,-0.07109,0.00009,0.00330,0.00000,0.00667,33.61650,0.12400,0.00044,0.00640,-0.00029,-0.03754,52.21637,-0.28337,0.00024,0.00196,-0.00021,-0.05092,-177.81535,-0.07134,-0.00124,-0.03396,-0.00041,-0.05187,77.26581,0.15037,0.00036,0.00216,-0.00022,-0.04996,46.74459,0.11715,0.00036,0.00253,0.00008
VO_VO_0010934	1	0.03131,-30.20967,-0.10757,-0.00017,-0.00097,0.00016,-0.13002,24.67804,-0.94189,0.00018,0.00298,0.00015,0.06651,11.90522,0.26809,0.00023,0.00976,0.00024,0.00498,68.57552,0.12178,0.00054,0.01395,-0.00022,-0.04869,7.28563,-0.41994,0.00010,0.00213,-0.00019,-0.00982,-0.85743,0.09684,-0.00006,-0.00379,0.00002,0.10186,-55.55219,0.68220,-0.00013,-0.00268,-0.00020,-0.05490,-49.11488,-0.21534,-0.00014,-0.00993,-0.00015,-0.03422,-15.44960,-0.26947,-0.00010,-0.00515,0.00021
VO_VO_0010938	1	-0.13533,64.93107,-0.65258,0.00048,0.00522,-0.00002,0.21671,22.33024,1.04038,0.00006,0.01389,0.00038,-0.11675,99.40929,-0.15729,0.00063,0.02151,-0.00013,0.08230,52.73321,-0.11713,0.00091,0.01654,-0.00008,0.08384,182.69195,1.02403,0.00142,0.03178,-0.00034,-0.04990,83.61991,-0.59113,0.00059,0.01509,0.00005,-0.06637,39.80986,0.57640,0.00021,0.00728,0.00001,-0.00657,-144.84784,-0.62771,-0.00098,-0.01239,-0.00019,-0.00841,-46.24226,1.05461,-0.00057,-0.01833,-0.00004
VO_VO_0010939	1	-0.11917,-65.69154,-0.87179,-0.00040,-0.00559,-0.00023,0.12104,-41.88099,0.68696,-0.00003,-0.00360,-0.00007,-0.15049,-70.70542,-1.23227,-0.00047,-0.00436,0.00032,0.02422,17.67111,-0.05318,0.00007,0.00660,0.00033,-0.04099,2.32467,-0.03388,0.00010,0.00410,-0.00019,0.05805,110.28464,0.76939,0.00053,0.01297,0.00011,0.00700,129.59960,0.26085,0.00090,0.02306,0.00003,0.08133,81.97042,0.46436,0.00059,0.01124,0.00029,0.01619,-77.88193,0.03127,-0.00063,-0.01273,-0.00038
YP_6899591_inosine_5'monophosphate_dehydrogenase_[Shigella_fleneri_5_str_8401]	1	-0.05428,42.68832,-0.01309,0.00039,0.01363,-0.00017,0.03237,35.38480,-0.38242,0.00030,0.01406,0.00024,0.08684,42.74931,0.01968,0.00046,0.01663,-0.00026,-0.05747,-75.96342,-0.46000,-0.00042,-0.01074,-0.00015,0.04736,31.97274,-0.36350,0.00041,0.01825,0.00016,0.03535,86.81300,0.09882,0.00044,0.01258,-0.00031,0.00936,0.30892,-0.20187,0.00002,0.00324,-0.00005,-0.02522,52.33469,0.10352,0.00029,0.00438,-0.00022,-0.05829,0.86846,0.09167,0.00005,-0.00443,-0.00023
VO_VO_0010940	1	0.02845,21.67353,0.12824,0.00024,0.00736,0.00011,0.00074,39.64846,-0.20413,0.00025,0.01055,0.00043,-0.04578,-15.01140,0.03405,-0.00010,-0.00316,0.00045,0.05080,-3.67220,0.32063,-0.00002,0.00469,-0.00026,0.03753,-15.86059,0.08684,-0.00005,-0.00023,0.00036,-0.00993,-26.44894,0.10637,-0.00015,-0.00543,-0.00013,0.03783,-25.33451,0.34967,-0.00019,-0.00385,-0.00014,0.08942,11.22386,0.52672,0.00005,0.00334,0.00051,0.00714,-26.48997,-0.12850,-0.00012,-0.00188,-0.00012
WP_0102305221_peptide_ABC_transporter_substratebinding_protein_[Chlamydia_muridarum]	1	0.09759,-92.71768,0.45270,-0.00027,-0.00455,-0.00042,0.00907,22.15971,-0.35700,0.00032,0.01225,-0.00000,0.02203,-39.58938,-0.56627,-0.00018,-0.00156,0.00006,-0.00956,-38.17565,-0.44373,-0.00026,-0.00402,0.00023,-0.01370,27.44062,-0.19589,0.00010,0.00439,-0.00015,-0.04208,-30.45830,-0.28540,-0.00009,-0.00056,0.00025,-0.01772,156.43686,0.25623,0.00094,0.02010,-0.00006,0.05063,-71.19525,0.61618,-0.00054,-0.01414,0.00021,-0.02753,51.39300,-0.08358,0.00029,0.00483,-0.00010
YP_0023446501_major_outer_membrane_protein_[Campylobacter_jejuni_subsp_jejuni_NCTC_11168_=_ATCC_700819]	1	-0.08342,65.40321,-0.59470,0.00044,0.01519,0.00008,0.05319,-141.46320,0.26397,-0.00063,-0.01868,-0.00000,-0.02222,-29.08101,-0.31799,0.00001,0.00067,0.00005,0.05049,-16.10662,0.22125,-0.00038,-0.00427,-0.00010,-0.05815,169.82029,-0.29213,0.00097,0.02027,0.00010,0.05155,1.87901,0.13889,0.00017,0.00319,-0.00012,-0.01120,0.23331,-0.46232,0.00012,0.00606,-0.00000,0.03196,-51.48417,0.05991,-0.00025,-0.00865,-0.00018,0.05703,-4.81052,0.52973,-0.00005,-0.00371,-0.00007
AAC022431_outer_membrane_protein_[Pasteurella_multocida]	1	0.02488,-149.15338,-0.32144,-0.00096,-0.01614,-0.00014,0.03439,123.60746,0.42473,0.00089,0.01959,-0.00001,-0.01127,-92.71783,-0.75049,-0.00034,-0.00054,-0.00005,0.03000,-34.73800,0.47575,-0.00044,-0.01034,-0.00018,-0.01601,-38.76728,-0.14132,0.00008,-0.00015,-0.00006,-0.05621,-68.58128,-0.01965,-0.00052,-0.01796,-0.00012,-0.10213,-5.70906,-0.51249,-0.00014,-0.00251,0.00010,-0.00873,64.21280,-0.03762,0.00036,0.00690,-0.00021,-0.01330,38.91663,-0.09780,0.00021,0.00577,-0.00022
VO_VO_0010941	1	-0.03687,-28.97382,-0.17982,-0.00013,-0.00610,0.00035,-0.16149,58.25689,-0.74778,0.00022,0.00713,0.00013,-0.04579,-166.40055,-0.79269,-0.00064,-0.01091,0.00024,0.05222,-7.26901,0.34615,-0.00017,-0.00185,0.00007,0.12255,19.92814,0.63152,0.00017,0.00566,0.00007,0.07474,4.07437,0.75233,0.00004,-0.00243,0.00005,-0.20242,-14.78214,-1.60264,-0.00006,-0.00142,0.00002,0.01896,24.11949,0.13552,0.00003,0.00326,-0.00019,0.16407,-97.96892,0.76681,-0.00043,-0.00608,0.00050
VO_VO_0010942	1	-0.17395,-82.97715,-0.96597,-0.00049,-0.01153,-0.00005,0.00467,4.56944,-0.06470,0.00007,0.00513,0.00017,0.01567,-13.52123,-0.05402,-0.00012,0.00150,-0.00022,-0.02156,5.71700,-0.32301,-0.00001,0.00285,0.00002,-0.05625,-63.50237,-0.28880,-0.00026,-0.00958,-0.00003,-0.02778,149.49288,-0.35066,0.00082,0.02231,0.00010,0.03823,2.19353,0.21422,-0.00004,0.00233,0.00010,-0.00069,-18.58965,-0.12858,0.00001,0.00047,-0.00013,-0.01100,-67.40224,-0.34046,-0.00037,-0.00887,0.00003
VO_VO_0010943	1	0.01782,5.63844,0.28051,-0.00012,0.00355,0.00009,-0.00238,-136.50398,-0.66451,-0.00078,-0.01670,0.00007,0.00588,-7.09228,0.27271,-0.00037,-0.01288,-0.00007,-0.12857,73.35162,-0.47337,0.00030,0.01275,-0.00009,-0.12009,-16.72458,-0.60523,0.00009,0.00624,0.00006,0.05258,32.23860,-0.61037,0.00041,0.01508,-0.00009,-0.04196,-5.38146,-0.16767,-0.00020,0.00143,-0.00037,0.12332,8.41468,1.04398,0.00006,-0.00059,0.00032,-0.11387,-8.59748,-0.60846,-0.00024,-0.00950,0.00001
VO_VO_0010944	1	-0.06566,36.50714,-0.27668,0.00032,0.00647,-0.00004,0.04847,21.91116,0.10720,0.00022,0.00640,0.00001,-0.08274,10.49790,-0.57353,0.00026,0.00684,0.00018,0.00705,-24.52761,-0.05954,-0.00003,-0.00428,-0.00011,-0.02168,-56.81456,-0.09810,-0.00023,-0.00581,0.00015,0.04152,36.15391,0.09489,0.00028,0.01053,0.00023,0.00137,-6.01799,0.04199,0.00000,-0.00108,0.00007,-0.01735,42.72448,-0.03427,0.00041,0.00668,-0.00003,-0.01407,55.33838,-0.18221,0.00039,0.00859,-0.00015
VO_VO_0010945	1	0.02246,-20.18626,0.00133,-0.00011,0.00031,-0.00006,0.01216,105.72563,0.36145,0.00063,0.01132,0.00004,0.02542,-23.07236,-0.30541,0.00003,0.00531,0.00013,-0.00441,42.33063,0.12585,0.00018,0.00733,-0.00006,-0.06187,48.77060,-0.68839,0.00076,0.01741,-0.00025,-0.02468,5.56357,-0.36227,0.00001,0.00448,0.00025,-0.05712,71.94597,-0.14629,0.00061,0.00723,-0.00004,-0.01883,21.73057,-0.05179,0.00012,0.00566,-0.00016,0.05582,-19.60834,-0.00962,0.00014,0.00274,-0.00033
VO_VO_0010946	1	-0.01751,119.89377,0.07461,0.00075,0.01700,-0.00061,0.02802,-8.25814,0.00586,0.00004,0.00472,0.00027,0.01266,121.42360,-0.12939,0.00089,0.02502,0.00007,-0.01438,-50.68443,-0.19644,-0.00030,-0.00745,0.00002,-0.00062,84.15156,0.20852,0.00044,0.01414,0.00016,0.01250,121.23656,-0.12018,0.00062,0.02096,0.00036,0.02224,75.45932,0.22503,0.00054,0.01617,-0.00026,-0.04603,18.37943,-0.05871,0.00016,0.00232,-0.00020,0.02373,25.14726,0.47864,0.00024,0.00184,-0.00072
VO_VO_0010947	1	0.09065,0.96976,0.50204,-0.00002,0.00131,-0.00025,-0.26275,-66.41315,-0.70769,-0.00055,-0.02829,-0.00057,-0.04624,-153.56684,-0.26163,-0.00082,-0.03007,-0.00016,-0.00810,74.71078,-0.15202,0.00046,0.01098,-0.00030,0.20922,-14.17654,0.26904,-0.00011,0.00159,0.00035,0.08889,-38.47991,0.20686,0.00015,0.00646,-0.00051,-0.05847,137.33897,0.04211,0.00064,0.01425,0.00015,-0.05414,7.69532,-0.40603,-0.00009,0.00376,0.00046,-0.08819,83.76286,-0.34191,0.00058,0.01145,-0.00024
VO_VO_0010948	1	-0.06017,-27.49655,-0.63077,-0.00017,-0.00156,-0.00008,-0.07965,-34.27354,-0.82580,0.00015,0.00025,-0.00040,-0.05790,-39.53261,0.09249,-0.00049,-0.01390,0.00039,0.03820,-49.42856,-0.07296,-0.00021,-0.00138,0.00010,0.08182,129.10629,0.27839,0.00070,0.01942,-0.00043,-0.07476,-76.37103,-0.52544,-0.00065,-0.01389,-0.00022,-0.05440,-43.92157,-0.52206,-0.00025,-0.00746,-0.00020,-0.03173,-153.79955,-0.30106,-0.00080,-0.02250,-0.00023,0.01073,-50.92566,-0.22920,-0.00035,-0.00544,-0.00009
VO_VO_0010955	1	0.03646,-102.88302,0.54008,-0.00065,-0.01735,0.00008,-0.05828,-13.39452,-0.59354,-0.00003,-0.00380,-0.00041,0.00176,12.43591,-0.12348,0.00013,0.00633,0.00006,-0.03781,83.50882,0.09721,0.00058,0.01246,0.00016,-0.04275,-78.26267,-0.07375,-0.00037,-0.00988,0.00046,-0.15974,89.66562,-1.21197,0.00030,0.01310,-0.00026,-0.08477,-64.43237,-0.94390,-0.00026,-0.00904,0.00001,0.02612,75.56252,0.12012,0.00065,0.01457,0.00005,0.09075,-53.77256,0.79634,-0.00037,-0.00830,0.00009
VO_VO_0010956	1	0.03726,-41.63180,0.60753,-0.00031,-0.00754,0.00005,-0.09057,-5.90267,-0.87594,0.00001,-0.00015,-0.00042,-0.01467,75.53237,-0.25730,0.00046,0.01462,0.00003,-0.00741,122.71991,0.28550,0.00084,0.01840,0.00021,-0.02506,-89.93747,-0.03360,-0.00048,-0.01052,0.00039,-0.16720,90.82918,-1.18675,0.00023,0.01400,-0.00014,-0.07450,-56.59968,-0.87951,-0.00027,-0.00955,0.00005,0.06166,80.51363,0.25594,0.00070,0.01774,0.00005,0.07974,-46.85243,0.78716,-0.00041,-0.00800,0.00007
VO_VO_0010962	1	-0.04419,-132.03558,-0.13382,-0.00074,-0.01898,-0.00010,0.01472,77.32788,-0.17645,0.00043,0.01456,0.00016,0.01250,-99.98280,0.07818,-0.00030,-0.00833,-0.00021,-0.03935,22.90380,-0.33696,0.00019,0.00753,0.00044,-0.10199,-60.43882,-0.43716,-0.00051,-0.02100,0.00045,0.02518,44.91537,-0.06783,0.00027,0.00950,-0.00018,-0.07515,-96.30055,0.02963,-0.00054,-0.01927,-0.00027,-0.00217,4.14466,0.44878,-0.00009,-0.00737,-0.00033,0.02317,65.92206,0.01636,0.00066,0.01586,0.00051
VO_VO_0010964	1	0.10210,15.64636,1.07776,0.00011,0.00587,-0.00022,0.02798,-14.27006,-0.62589,0.00043,0.01020,-0.00034,-0.01725,-55.71421,-0.25900,-0.00022,-0.00429,0.00025,0.07152,-129.93193,0.52793,-0.00115,-0.02542,0.00007,0.08427,-19.95333,0.49309,-0.00009,-0.00598,0.00070,0.01461,-121.47165,0.12120,-0.00022,-0.01187,-0.00039,-0.09329,123.93169,-0.46942,0.00077,0.02525,-0.00099,-0.01857,187.32194,0.13488,0.00075,0.01788,0.00003,-0.06834,168.05852,0.77537,0.00085,0.01183,0.00039
VO_VO_0010965	1	-0.08133,-17.13879,-0.57655,0.00012,0.00315,0.00001,0.02506,-61.15359,-0.11323,-0.00004,-0.00393,0.00013,-0.01703,-91.11433,-0.21104,-0.00046,-0.00964,-0.00017,0.04044,-23.36942,0.20543,-0.00012,-0.00359,0.00026,-0.06084,-0.64711,-0.29361,0.00006,-0.00144,0.00000,0.01822,73.50154,0.02279,0.00043,0.00839,-0.00007,-0.10101,42.87030,-0.50685,0.00029,0.00845,-0.00014,-0.04808,-9.06930,0.04597,-0.00005,-0.00881,0.00024,-0.01580,-37.53985,-0.14853,-0.00028,-0.00635,-0.00016
VO_VO_0012375	1	-0.09523,-149.83218,-0.44595,-0.00082,-0.02062,-0.00006,-0.05467,-6.08761,-0.26956,0.00001,-0.00063,-0.00006,-0.07630,6.53768,-0.60524,0.00006,0.00081,0.00019,-0.01553,7.21930,-0.22265,0.00018,0.00388,0.00020,-0.03196,-113.41831,0.05627,-0.00036,-0.01414,-0.00013,-0.13232,8.20856,-0.89610,0.00019,0.01017,0.00003,0.11484,42.77586,0.80614,0.00049,0.00928,-0.00036,-0.01498,-51.96668,-0.28896,-0.00038,-0.00513,0.00012,-0.08342,-60.46601,-0.53163,-0.00029,-0.00765,0.00011
VO_VO_0012376	1	-0.08398,-70.97506,-0.59557,-0.00037,-0.01406,-0.00028,-0.02836,-17.97593,-0.28196,0.00005,0.00234,0.00003,0.02984,-10.24894,-0.11158,0.00013,0.00782,0.00001,-0.05665,104.39645,-0.53598,0.00059,0.01868,0.00004,0.00601,-99.13486,-0.15618,-0.00030,-0.00839,-0.00035,-0.00805,-74.94430,-0.21484,-0.00032,-0.00590,-0.00005,-0.09952,1.61978,-0.03830,0.00010,-0.00173,-0.00017,0.05073,114.27136,0.17776,0.00054,0.01759,0.00038,0.00251,-78.51038,-0.16248,-0.00029,-0.00651,0.00012
VO_VO_0012377	1	0.09364,44.23955,1.07053,0.00035,0.01414,-0.00019,-0.00445,-39.31788,-0.49401,-0.00007,-0.00250,0.00032,0.11594,-76.58197,0.70088,-0.00049,-0.00122,0.00026,-0.03082,-100.45987,-0.85033,-0.00025,-0.00108,0.00030,0.00448,-9.94342,-0.51172,-0.00007,-0.00301,0.00005,-0.10702,164.93083,-0.50932,0.00076,0.01911,-0.00035,0.00078,108.36321,-0.41273,0.00048,0.01814,0.00057,-0.05279,-87.99588,0.43227,-0.00033,-0.02157,0.00015,0.02239,-86.54039,0.20130,-0.00058,-0.02119,-0.00057
VO_VO_0012378	1	-0.00428,-29.62937,-0.01249,-0.00024,-0.00183,0.00018,-0.08381,-27.16318,-0.66987,-0.00013,-0.00235,0.00009,0.04105,24.93186,-0.15190,0.00040,0.01548,0.00045,0.00494,47.09223,0.14969,0.00041,0.01171,-0.00011,-0.05056,-19.70972,-0.52318,-0.00006,0.00120,-0.00027,-0.05195,14.83210,-0.29291,0.00003,-0.00127,0.00018,0.04817,-11.51471,0.57232,0.00005,-0.00062,-0.00010,-0.00451,-13.89388,0.02695,0.00005,-0.00342,-0.00020,-0.04558,1.52731,-0.18850,-0.00014,-0.00833,0.00025
VO_VO_0012380	1	-0.06019,-89.24320,-0.32910,-0.00041,-0.01111,-0.00005,-0.01394,-35.70850,-0.07280,-0.00025,-0.00730,-0.00000,-0.02535,-9.95889,-0.19907,0.00000,-0.00054,-0.00024,-0.05064,-32.33603,-0.28271,-0.00018,-0.00659,-0.00009,-0.00803,62.75169,-0.10037,0.00050,0.01384,0.00005,-0.04665,71.09678,-0.08286,0.00030,0.00553,0.00002,0.00982,-19.48633,0.05860,0.00000,0.00101,-0.00018,0.01059,41.41740,0.22145,0.00037,0.00760,0.00008,0.06511,15.69777,0.22156,0.00001,0.00467,0.00005
VO_VO_0010966	1	-0.13419,-195.49094,-1.00770,-0.00122,-0.02000,-0.00032,0.17569,-25.52115,1.03012,0.00019,0.00083,0.00001,-0.04825,-23.83197,-0.66425,-0.00009,0.01077,0.00030,0.10592,-72.04288,0.85606,-0.00066,-0.02043,-0.00012,-0.08151,-41.24980,-0.27353,-0.00008,-0.01132,0.00014,0.02006,-127.83983,0.12310,-0.00112,-0.02316,0.00002,-0.08598,-88.48383,-0.69111,-0.00051,-0.00899,-0.00032,0.06350,17.12496,0.49196,0.00016,-0.00315,0.00004,-0.00565,-107.31362,-0.29544,-0.00049,-0.01070,-0.00046
VO_VO_0010967	1	-0.07566,-87.61069,-0.80106,-0.00028,0.00164,0.00025,0.04173,84.50673,0.41745,0.00045,0.01151,0.00041,0.01091,-150.01130,0.11880,-0.00066,-0.02525,-0.00020,-0.03685,43.53893,0.03315,0.00001,-0.00235,-0.00053,-0.03270,-145.11929,-0.32624,-0.00093,-0.02522,0.00017,-0.04176,32.48137,-0.41369,0.00026,0.00733,-0.00022,0.06635,-96.11832,-0.08537,-0.00040,-0.01163,-0.00011,0.14121,5.22712,0.46079,0.00028,0.01169,-0.00043,-0.02543,-67.99090,-0.48750,-0.00044,-0.00646,0.00026
VO_VO_0010968	1	-0.12290,-34.90472,-0.80322,-0.00028,-0.00912,-0.00015,-0.19277,-189.57017,-1.69455,-0.00091,-0.03005,0.00026,0.00870,112.65777,0.28040,0.00073,0.01118,-0.00034,0.18059,105.89211,1.43880,0.00070,0.02566,0.00039,-0.01208,-70.44671,-0.48632,-0.00047,-0.01222,0.00040,0.09233,-66.07606,0.64558,-0.00049,-0.01689,0.00018,-0.16072,68.12115,-0.99780,0.00060,0.01626,0.00023,0.10418,-39.02919,0.29360,-0.00023,-0.00010,-0.00026,-0.00137,27.49081,0.25608,0.00019,-0.00569,0.00002
VO_VO_0010969	1	-0.05833,-25.04365,-0.44771,-0.00019,-0.00493,0.00006,-0.11313,-82.01195,-0.63348,-0.00033,-0.01506,-0.00003,-0.07239,-26.48067,-0.30318,-0.00024,-0.00889,0.00006,0.09109,45.20821,0.70731,0.00030,0.00584,0.00035,0.02468,22.37337,0.00220,0.00032,0.00814,-0.00017,-0.07301,-5.05172,-0.91528,-0.00014,0.00208,-0.00010,0.03554,9.11937,-0.08038,0.00010,0.00335,0.00013,0.12235,-33.57049,0.93187,-0.00009,-0.00695,-0.00017,0.03892,4.58890,0.23335,0.00010,0.00050,0.00010
VO_VO_0010970	1	-0.01897,-11.02992,-0.27735,0.00006,0.00143,-0.00002,-0.02338,-44.58829,-0.02947,-0.00029,-0.00863,0.00011,-0.00394,-85.52109,0.09845,-0.00050,-0.01382,0.00009,-0.00924,53.75440,-0.18711,0.00036,0.00915,0.00003,0.01886,21.56235,0.07359,0.00010,0.00185,0.00011,-0.05906,37.17687,-0.64274,0.00040,0.01637,0.00033,-0.01300,-66.24895,0.20559,-0.00032,-0.01258,-0.00022,0.07332,-71.64157,0.61776,-0.00030,-0.00709,0.00018,-0.00474,25.26686,0.03087,0.00012,0.00482,0.00015
VO_VO_0010971	1	0.05178,2.64310,0.13045,-0.00007,0.00229,-0.00012,-0.04168,51.84502,-0.37318,0.00038,0.01279,-0.00015,-0.06646,-29.77220,0.27600,-0.00025,-0.00865,0.00015,0.01787,-34.65401,0.49355,-0.00030,-0.00750,-0.00011,-0.01977,99.93440,0.24320,0.00043,0.01090,-0.00010,-0.08859,14.27783,-0.75785,0.00026,0.00527,0.00023,-0.02113,-30.19455,-0.38242,-0.00001,0.00131,-0.00013,0.09768,-58.35284,-0.12041,-0.00010,-0.00080,-0.00011,0.15747,65.79702,0.60348,0.00058,0.01992,-0.00013
VO_VO_0010972	1	-0.11121,-58.59844,-0.89859,-0.00028,-0.00573,0.00035,0.03589,-242.57447,0.12550,-0.00144,-0.03753,0.00011,0.09672,-51.45140,0.43647,-0.00041,-0.01122,-0.00079,-0.11151,45.48984,-0.72731,0.00045,0.01157,0.00026,0.06042,-68.45146,0.27401,-0.00056,-0.00841,0.00085,0.06636,-76.43906,-0.37649,-0.00017,-0.00201,-0.00112,-0.03424,9.74682,-0.01124,0.00025,0.00044,0.00056,0.05219,75.15795,0.70614,0.00008,0.00270,-0.00063,-0.01225,-37.28990,-0.13830,-0.00024,-0.00744,0.00091
VO_VO_0010973	1	0.14582,-29.61613,0.02326,0.00023,0.00944,-0.00022,-0.09928,254.02137,0.12950,0.00106,0.02753,0.00022,-0.11879,-46.76564,-0.87726,-0.00022,-0.00927,-0.00029,-0.03960,35.99453,-0.13131,0.00035,0.00925,0.00023,-0.10244,-71.19449,-0.50942,-0.00049,-0.01267,-0.00009,0.13302,95.73512,0.27821,0.00070,0.02530,-0.00032,0.05113,7.17356,0.71421,0.00031,0.00240,0.00021,0.04854,6.93048,0.70631,-0.00014,-0.00352,0.00015,-0.08706,112.24300,0.06779,0.00058,0.01556,-0.00014
VO_VO_0010974	1	-0.10165,6.96199,-0.90383,-0.00022,-0.00077,-0.00026,-0.01948,24.05595,-0.49216,0.00035,0.01352,-0.00024,0.06112,64.01143,0.76164,0.00063,0.01135,0.00055,-0.07710,63.50026,-0.42940,0.00036,0.01033,-0.00009,-0.02214,74.33923,0.02341,0.00050,0.01176,-0.00013,0.09938,-2.42612,0.15047,-0.00003,0.00987,0.00039,-0.02795,104.33115,0.18048,0.00057,0.01355,0.00015,-0.06076,39.60511,-0.33528,0.00037,0.00864,-0.00020,0.03857,-30.62848,0.40514,-0.00017,-0.00617,0.00021
VO_VO_0010975	1	-0.05735,-7.01375,-0.36732,0.00002,-0.00231,0.00008,-0.05335,4.65420,0.18379,0.00011,0.00070,-0.00021,0.14660,70.02913,0.80123,0.00053,0.01495,-0.00005,0.04327,-71.41463,-0.15692,-0.00041,-0.00939,0.00009,0.02636,-9.94816,-0.26187,0.00026,0.00697,-0.00015,0.00898,-11.16742,-0.05913,-0.00005,0.00015,0.00015,0.03065,64.96762,0.53762,0.00045,0.00965,-0.00012,0.01518,-129.32035,0.47333,-0.00096,-0.03100,-0.00010,0.07376,-11.53039,0.31480,0.00001,0.00460,0.00003
VO_VO_0010976	1	0.00998,-51.44649,0.29330,-0.00029,-0.00871,-0.00010,-0.04310,-183.80833,-0.60175,-0.00085,-0.02581,-0.00045,0.15488,-1.56094,0.68463,0.00033,0.01295,-0.00025,0.00806,-47.64489,0.03995,-0.00038,-0.00309,-0.00001,0.06531,-98.72159,0.11703,-0.00029,-0.00757,0.00035,-0.00948,106.03030,0.06870,0.00051,0.00993,-0.00054,-0.07266,83.27259,-0.69332,0.00023,0.01147,0.00025,0.04103,-79.71360,0.18480,-0.00036,-0.00955,0.00029,-0.02111,-100.98761,-0.10026,-0.00063,-0.02493,0.00010
VO_VO_0010977	1	-0.07203,-9.83194,-0.26350,-0.00006,-0.00179,-0.00022,0.03621,31.77574,0.45464,0.00031,0.00540,-0.00014,0.02076,-58.94559,0.07988,-0.00021,-0.00385,0.00002,-0.01197,-12.37272,-0.04592,-0.00002,-0.00184,-0.00008,-0.03508,-25.50920,-0.43904,-0.00021,-0.00360,-0.00016,0.00655,-33.59544,0.11389,-0.00034,-0.00686,-0.00016,-0.02917,-7.00640,0.18054,-0.00005,-0.00203,0.00012,0.02915,0.10254,0.16008,-0.00017,-0.00261,0.00032,0.07715,40.85569,0.68325,0.00021,0.00538,0.00018
VO_VO_0010978	1	-0.03521,54.66072,0.10132,0.00070,0.01161,-0.00080,-0.03630,-12.21675,-0.49667,0.00018,0.00344,0.00043,-0.05976,60.12078,0.03625,0.00030,0.00351,-0.00047,0.07891,22.24191,0.01803,0.00020,0.00993,0.00010,0.00797,38.17176,-0.33784,0.00029,0.00993,0.00011,-0.07896,-29.85774,-0.76978,-0.00009,0.00251,-0.00013,0.09108,-6.21868,0.13656,-0.00006,0.00257,-0.00000,-0.03096,34.35569,0.17759,0.00002,0.00247,0.00051,0.02625,-4.33944,-0.04181,-0.00017,-0.00354,0.00004
