protein	class	features
>TB_Mycobacteriumtuberculosis_444	0	-0.01435,0.00444,0.02886,0.02130,-0.00788,0.00536,0.01369,0.03184,0.02157,-0.00083,-0.00257,-0.01543,0.02794,0.01383,-0.00843,-0.01414,-0.02427,0.04326,0.01490,0.00945,0.01327,-0.01335,0.03876,0.00518,-0.01069,-0.02176,-0.03003,0.05575,0.00541,0.01279,0.01246,0.01860,0.03940,0.00203,-0.00157,0.00092,0.01096,0.03065,0.00486,0.01795
>TB_Mycobacteriumtuberculosis_445	0	0.00369,0.00728,0.04882,0.00480,-0.00842,-0.00354,0.01133,0.09223,0.00427,-0.01350,0.00064,0.00269,0.05337,0.00134,-0.01836,-0.00028,0.01977,0.08153,0.01054,-0.00062,0.00953,0.01120,0.03429,0.00563,0.03049,0.00199,0.01692,0.01768,0.00716,-0.00917,-0.00396,0.00519,0.01959,0.00258,0.04026,-0.00180,0.03118,-0.02140,0.01094,-0.03829
>TB_Mycobacteriumtuberculosis_446	0	-0.00822,0.01071,0.00266,-0.00248,-0.00704,-0.00916,0.02481,0.03840,0.00060,0.01124,0.00239,0.01920,0.01413,-0.00470,-0.00990,-0.01314,0.01236,0.01233,-0.00145,-0.00693,0.01708,0.02680,0.00788,0.01412,-0.00312,0.01533,0.01288,-0.02182,-0.01117,-0.00480,-0.00026,0.01218,0.01962,-0.00447,0.01028,-0.01225,0.01892,-0.00156,-0.00973,-0.00663
>TB_Mycobacteriumtuberculosis_447	0	0.00371,-0.01661,0.00716,0.00620,-0.02123,-0.01813,-0.00487,-0.01989,-0.00680,-0.00573,-0.02738,-0.00627,0.00161,0.00910,0.04109,0.00818,0.00742,0.00891,0.00802,-0.03498,0.01150,0.03470,0.01720,-0.00846,0.00277,0.01605,-0.01354,0.01255,-0.00395,0.03788,-0.03211,0.00530,0.00634,0.01066,-0.03913,-0.03789,-0.03139,-0.00487,-0.00836,0.02241
>TB_Mycobacteriumtuberculosis_448	0	0.00183,0.00773,0.05490,0.00629,0.00276,-0.00465,0.00659,0.04867,0.00341,-0.00868,-0.02532,0.01467,0.05419,0.00008,0.00641,-0.00586,0.02738,0.03101,0.00412,0.00707,0.00349,0.00152,0.04032,0.00618,-0.01904,0.02819,0.03739,0.04311,0.00993,-0.02252,0.00261,0.03364,0.04029,0.00773,-0.00218,-0.00762,-0.00660,0.05477,0.00213,0.00068
>TB_Mycobacteriumtuberculosis_449	0	0.01193,0.00160,0.07841,0.00390,-0.01349,0.00422,-0.01097,0.08831,0.00084,0.01300,-0.00949,-0.00447,0.07686,0.00200,-0.01039,-0.00294,0.00304,0.08822,-0.00141,0.02446,0.00225,0.00217,0.07742,0.00978,-0.01009,0.02150,-0.00673,0.08538,0.00178,0.02766,0.02341,0.00951,0.05715,0.01767,-0.00118,0.00814,0.01426,0.10847,0.00898,0.02055
>TB_Mycobacteriumtuberculosis_450	0	-0.00197,0.00765,0.01371,-0.00102,-0.01889,-0.01800,0.01062,-0.00366,-0.00303,0.00234,-0.00107,-0.00089,0.00420,0.00616,0.02097,-0.00566,-0.00374,0.02054,-0.00499,-0.01995,0.00234,0.00518,-0.00075,-0.00755,0.00128,0.01605,-0.00117,0.00902,0.00194,0.00191,-0.03501,0.00055,0.02382,-0.00083,-0.00209,-0.02546,0.00533,0.01298,-0.01206,0.01155
>TB_Mycobacteriumtuberculosis_451	0	0.00871,0.04743,0.01350,0.03104,0.04156,-0.01297,0.04876,0.00747,0.02193,0.06184,0.00341,0.02861,0.00309,0.02820,0.02485,0.01453,0.00963,0.00727,0.03074,0.03988,-0.00378,0.00835,0.00178,0.02083,0.01070,-0.00694,-0.04000,0.00613,0.01875,0.02001,-0.01209,-0.02559,-0.01072,0.01999,0.00230,-0.02011,-0.06521,-0.00770,0.02339,-0.00727
>TB_Mycobacteriumtuberculosis_452	0	-0.01083,0.04231,0.00699,-0.00363,0.00050,0.02060,0.05319,0.05614,0.00284,0.01696,-0.00751,0.03710,0.00420,0.00980,-0.00521,0.01838,0.05704,0.03792,-0.00386,0.00490,-0.01057,0.02222,0.02445,0.00093,0.00701,0.01517,0.03088,0.04432,-0.00536,-0.00093,-0.01664,0.00880,0.02808,-0.00273,0.00097,0.01461,-0.01551,-0.00371,0.00164,-0.00649
>TB_Mycobacteriumtuberculosis_453	0	-0.00980,-0.01877,-0.02748,0.00367,-0.00744,0.02335,0.02279,0.02222,0.01728,-0.02197,0.00143,-0.03032,-0.01164,0.01023,-0.00542,-0.00331,-0.01591,0.02251,0.01121,-0.00867,-0.00253,0.00364,-0.01849,0.01126,0.02705,-0.02231,-0.02480,0.01047,0.01476,-0.01144,0.00569,0.03325,0.01445,0.01045,-0.05188,-0.01156,-0.02114,-0.01774,0.00895,0.01922
>TB_Mycobacteriumtuberculosis_454	0	0.03768,-0.00159,0.01230,0.02154,-0.00166,0.03806,0.00507,0.02239,0.02457,-0.02373,0.04396,0.00018,0.02036,0.02497,0.00314,0.03088,0.00130,-0.00475,0.02448,0.02112,0.03853,0.00337,0.00924,0.02364,-0.01536,0.03972,-0.00210,-0.00727,0.02983,-0.01926,0.03751,0.00700,0.03792,0.02213,0.01425,0.01522,-0.00181,0.03164,0.02051,0.01354
>TB_Mycobacteriumtuberculosis_455	0	-0.00837,0.00604,0.06737,0.00384,0.01653,-0.02095,0.00270,0.06151,0.00710,0.00115,0.00898,0.00476,0.08696,-0.00500,0.01655,-0.00502,-0.00431,0.06213,0.00256,0.01093,0.00254,-0.00300,0.05215,0.01591,0.01243,0.01108,0.00233,0.06636,0.03382,0.00760,-0.01439,-0.01173,0.04869,0.00563,-0.00098,0.01122,-0.00088,0.02216,0.01395,-0.00816
>TB_Mycobacteriumtuberculosis_456	0	0.01320,0.01908,0.03685,-0.01479,-0.00498,0.01637,0.02972,0.04043,0.00780,0.01906,-0.01760,0.01646,0.03918,0.00379,-0.01109,-0.01876,0.01783,0.02119,0.00034,-0.00455,-0.00339,0.01805,0.04224,-0.00148,-0.00678,0.00484,0.03345,0.04597,0.00394,-0.00741,0.03394,0.00671,0.01681,0.00158,0.03284,0.00373,0.02458,0.04306,-0.00255,-0.00783
>TB_Mycobacteriumtuberculosis_457	0	0.01811,0.00993,0.04828,0.02487,0.01414,0.01360,0.00046,0.02480,0.02517,-0.00360,0.02596,0.00354,-0.01295,0.02047,-0.00412,0.00167,-0.00411,0.02292,0.01490,-0.02099,0.01187,0.00150,0.08004,0.01723,-0.00871,0.00755,0.01102,0.04489,0.01289,-0.00283,0.00001,0.00067,0.05258,0.01181,0.00291,0.01263,0.00265,-0.00511,0.00896,0.02553
>TB_Mycobacteriumtuberculosis_458	0	0.00103,0.00816,0.01667,-0.00372,-0.00130,-0.02324,0.00590,0.01156,-0.00455,0.02165,-0.00114,-0.00788,0.00557,0.02199,0.00261,0.00886,-0.00052,-0.02057,-0.00661,0.00792,-0.01264,-0.01025,-0.01509,-0.02153,-0.00030,0.00824,-0.01006,-0.02950,0.01090,-0.02425,0.00782,-0.03147,-0.03446,-0.00724,0.01508,-0.00943,-0.01831,-0.01240,-0.02201,-0.02472
>TB_Mycobacteriumtuberculosis_459	0	-0.00637,0.03433,-0.00092,0.00533,-0.01798,-0.00570,-0.01315,-0.00415,0.02898,-0.00408,0.00672,-0.04743,0.01198,0.01575,0.01664,0.01134,-0.04721,-0.00056,0.00814,-0.01121,-0.00875,0.01570,0.01829,0.01976,-0.00972,-0.00541,0.04237,0.02431,-0.00218,0.00304,-0.00029,0.03676,0.00070,0.00067,0.02136,0.01954,0.01062,0.02178,0.01564,-0.02466
>TB_Mycobacteriumtuberculosis_460	0	0.01894,0.01186,0.05574,0.02015,0.00531,0.01621,0.01250,0.04761,0.02170,0.01776,0.01840,0.01004,0.05686,0.01913,0.02111,0.01084,0.01554,0.04885,0.02012,-0.00312,0.00224,0.01028,0.04988,0.01450,-0.00096,0.01139,0.01640,0.07485,0.01856,0.00822,0.01528,0.02105,0.05669,0.01647,-0.00106,0.01477,0.01590,0.04298,0.01718,-0.03262
>TB_Mycobacteriumtuberculosis_461	0	0.02107,0.00690,0.02866,0.02038,-0.01236,0.00712,-0.01831,-0.00731,0.02338,-0.00063,0.00046,-0.01014,-0.03373,0.01921,0.00263,-0.00734,-0.00136,-0.04481,0.02442,-0.00428,-0.01054,0.01065,-0.00637,0.02087,0.02644,-0.01041,0.01030,0.00629,0.01980,-0.03407,-0.01963,0.00257,0.03235,0.01292,-0.00493,-0.01490,0.00429,0.03879,0.01268,0.01628
>TB_Mycobacteriumtuberculosis_462	0	-0.00210,0.02921,0.02016,0.01496,-0.02876,-0.01297,0.02552,0.00883,0.00980,0.00272,-0.02661,0.02915,0.03703,0.00670,0.00518,0.00443,0.03462,0.01683,0.01201,0.00021,0.03138,0.03115,0.02566,0.01332,-0.00252,0.00637,0.02257,0.03394,0.00960,-0.00449,-0.01683,0.02173,0.05660,0.00593,0.01349,-0.02031,0.03665,0.02180,0.00194,-0.01388
>TB_Mycobacteriumtuberculosis_463	0	0.00407,0.01511,0.03227,-0.00024,-0.00351,0.01158,0.02010,0.02230,-0.00437,-0.01013,0.01206,0.01982,0.04361,-0.00073,0.00498,0.00498,0.01966,0.03502,-0.00259,-0.01748,0.00151,0.02026,0.05030,-0.00773,-0.00231,-0.00950,0.02430,0.04535,0.00940,0.00441,-0.00813,0.00857,0.02738,0.00304,0.01484,-0.01841,0.01966,0.00519,-0.00473,-0.00383
>TB_Mycobacteriumtuberculosis_464	0	0.00049,0.01556,0.05304,0.00693,0.00183,0.00131,0.01896,0.03556,0.00875,-0.01630,0.00166,0.01389,0.03797,0.00709,-0.01620,-0.00647,0.02360,0.08124,0.01163,-0.00306,0.00404,0.01970,0.01337,0.00695,0.01432,-0.00182,0.01997,-0.01895,0.00772,-0.00469,-0.00054,0.02043,0.01829,0.00978,-0.01006,-0.00055,0.02221,0.03528,0.01023,-0.03999
>TB_Mycobacteriumtuberculosis_465	0	0.02174,0.00302,0.02810,0.01666,0.00105,0.03890,0.00757,0.02296,0.01315,-0.02153,0.02901,0.00549,0.04558,0.01616,0.00949,0.04127,0.00446,0.04663,0.02120,0.02076,0.04251,0.00817,0.01652,0.01486,-0.01781,0.02227,0.00249,0.02802,0.00998,-0.02956,0.03523,0.01043,0.05566,0.01169,0.00927,0.03259,0.00379,0.01128,0.01582,0.01367
>TB_Mycobacteriumtuberculosis_466	0	0.00382,-0.00064,-0.00832,-0.00188,0.00487,0.00169,-0.01171,0.05339,0.00183,0.00674,-0.00242,0.01237,-0.01924,0.00663,0.01760,-0.02417,0.01420,0.03651,0.00010,0.00251,0.00691,-0.00592,-0.00312,0.00051,-0.00985,0.01049,0.00388,0.04441,0.01117,-0.02425,0.00843,0.02125,-0.01855,0.00609,-0.01249,0.01042,0.00785,0.03827,-0.00783,-0.01325
>TB_Mycobacteriumtuberculosis_467	0	0.00389,0.00015,0.01455,-0.00037,0.00482,0.00255,-0.01038,0.05515,0.00714,0.00665,-0.00123,0.01187,0.00295,0.00396,0.01752,-0.02176,0.01300,0.02965,0.00356,0.00259,0.00656,-0.00306,0.00399,0.00535,-0.00981,0.00822,0.00378,0.04171,0.01123,-0.02429,0.00896,0.02201,-0.01792,0.01058,-0.01242,0.00799,0.00865,0.04728,-0.00021,-0.01317
>TB_Mycobacteriumtuberculosis_468	0	0.00215,0.04717,0.02886,0.00543,-0.00164,0.00090,0.06297,-0.00748,0.00285,-0.00672,0.00785,0.06573,0.04997,0.00195,-0.00352,-0.00099,0.05254,0.06548,0.00207,0.01279,0.00408,0.06773,0.03029,0.00581,0.03112,0.00482,0.04797,0.06273,0.00423,-0.01812,-0.00231,0.05093,0.05984,0.00130,-0.00688,0.00266,0.04702,-0.00958,0.00322,-0.01064
>TB_Mycobacteriumtuberculosis_469	0	-0.02033,-0.00114,0.00109,0.00867,0.01262,-0.01580,0.00224,0.01678,0.00851,0.00739,0.01449,0.02215,-0.00303,0.00194,-0.00600,0.00198,0.00706,0.02844,0.00610,-0.01382,0.00602,-0.00338,-0.01142,0.00428,-0.01660,-0.00906,-0.00563,0.02214,0.00422,-0.02271,-0.00534,0.02421,-0.00760,0.01002,-0.01285,0.00494,-0.03223,0.02102,0.00475,-0.00028
>TB_Mycobacteriumtuberculosis_470	0	0.01880,0.01065,-0.01698,0.00685,0.00367,0.01172,-0.00129,0.00243,-0.00131,-0.01757,0.00927,0.00007,0.01771,-0.00337,-0.00064,0.00555,0.00942,0.03466,0.01516,0.00732,-0.00048,-0.00793,-0.04010,-0.00030,-0.02335,-0.00280,-0.00388,0.03235,0.01472,0.00325,0.00530,0.00264,0.00111,0.01680,0.01523,-0.00793,-0.00115,0.00738,0.01913,-0.01362
>TB_Mycobacteriumtuberculosis_471	0	0.01452,-0.00236,-0.01352,0.02739,-0.01143,0.02243,-0.00335,-0.04863,0.03149,0.00455,0.01528,0.00314,0.04921,0.03103,-0.01580,0.00751,0.00504,0.02401,0.02793,0.01635,0.00848,-0.00686,-0.02324,0.03540,-0.01452,0.01074,0.00124,0.01009,0.02395,0.02471,0.01854,-0.00002,0.04884,0.02750,-0.01987,0.03498,-0.00676,-0.02588,0.02345,-0.00074
>TB_Mycobacteriumtuberculosis_472	0	0.00635,-0.00862,0.02804,0.00315,0.02269,-0.00608,0.01198,0.05211,-0.00134,0.00587,-0.02155,-0.01579,0.05855,-0.01029,0.00600,-0.00838,0.02171,0.02258,-0.00670,0.01913,-0.00133,0.00053,0.04624,0.00101,0.01271,0.02883,-0.00145,0.06005,0.00180,0.00245,0.00622,-0.01671,0.06655,0.00852,0.00744,0.00453,0.02544,0.05514,0.00228,0.00511
>TB_Mycobacteriumtuberculosis_473	0	0.00264,-0.00177,-0.00229,0.02171,-0.00938,0.01347,-0.00154,-0.00077,0.02027,0.01295,0.00185,-0.00370,0.01205,0.01899,-0.01069,-0.00266,-0.00411,-0.02622,0.01433,-0.01263,-0.00405,-0.00464,-0.01183,0.00859,0.00824,0.00923,-0.00152,0.02298,0.00379,-0.01864,-0.00823,0.00852,-0.03184,0.00264,0.01422,0.00043,0.01271,0.00572,-0.00380,-0.01244
>TB_Mycobacteriumtuberculosis_474	0	0.00439,0.00223,0.06256,0.00077,0.00483,-0.00170,-0.00281,0.07957,-0.00177,-0.00439,0.00301,-0.00159,0.07457,-0.00191,0.01897,0.00163,-0.01006,0.07000,-0.00359,0.00377,0.00303,-0.01009,0.07514,-0.00173,0.01526,-0.00257,-0.00027,0.07424,0.00034,0.01924,-0.00001,-0.00030,0.09562,-0.00149,-0.00629,-0.00338,0.00025,0.04816,0.00737,0.01353
>TB_Mycobacteriumtuberculosis_475	0	0.00506,0.00218,0.04597,0.00079,0.00259,-0.00163,-0.00254,0.04595,-0.00121,-0.01706,0.00416,-0.00175,0.04429,-0.00282,0.00062,0.00352,-0.01000,0.06811,-0.00331,0.01651,0.00164,-0.01010,0.04616,-0.00435,0.00352,-0.00449,-0.00035,0.06985,-0.00011,-0.00492,0.00056,0.00016,0.06744,0.00049,-0.00100,-0.00338,0.00025,0.04816,0.00737,0.01353
>TB_Mycobacteriumtuberculosis_476	0	0.00633,0.00896,-0.02480,0.00260,0.00635,-0.00618,-0.00373,-0.00964,0.00343,-0.00701,0.00064,0.00213,0.03688,0.00007,-0.00416,0.00539,-0.01125,-0.01119,0.00594,0.00174,0.00694,-0.00386,0.01125,0.00279,0.00357,0.00844,0.00924,-0.00959,0.00970,0.00524,0.00321,-0.00834,-0.02727,0.00029,-0.01420,-0.01711,-0.00611,0.02658,0.00171,-0.01830
>TB_Mycobacteriumtuberculosis_477	0	-0.00065,0.02734,0.00798,-0.00459,-0.00834,-0.00779,0.02719,0.06236,-0.00747,-0.00944,-0.00200,0.02268,0.02607,-0.00588,0.00615,0.00213,0.00632,0.06100,-0.01068,0.00425,-0.00648,0.00758,0.01823,-0.00280,-0.00877,-0.00054,0.01763,0.03632,0.03689,0.00537,-0.00484,0.03553,0.07878,-0.00889,-0.00841,0.00710,0.02669,-0.03298,-0.01973,-0.00644
>TB_Mycobacteriumtuberculosis_478	0	-0.00041,-0.00276,-0.00457,0.00466,-0.00260,-0.00792,-0.00089,-0.00056,0.00676,-0.01022,-0.00124,-0.00178,-0.00267,0.00182,0.00453,0.01169,-0.00600,-0.00338,-0.00687,0.00760,0.02828,0.00479,0.00223,-0.00342,-0.00197,-0.03443,-0.00059,-0.00022,-0.00575,-0.02865,0.00585,0.00245,-0.00633,-0.00855,0.00962,0.02895,-0.00114,-0.01084,-0.00011,0.01486
>TB_Mycobacteriumtuberculosis_479	0	0.00242,0.01370,0.01169,0.01883,0.01124,-0.00209,0.03737,-0.00404,0.01613,-0.04042,-0.03413,0.01419,-0.03113,0.01650,-0.02895,-0.00310,0.01786,-0.04998,0.01723,0.02562,0.00799,0.01175,-0.01305,0.01472,0.04182,0.01929,0.00460,0.00806,0.01207,-0.00619,0.00315,-0.00138,0.02058,0.01043,-0.04003,-0.00919,-0.00948,-0.01692,0.00657,-0.01196
>TB_Mycobacteriumtuberculosis_480	0	0.00030,-0.03039,-0.02011,0.00394,-0.01430,0.01285,0.01536,-0.01688,-0.01286,-0.00323,-0.01005,0.02576,-0.00518,0.00302,0.01781,0.01016,0.00109,0.01954,0.01912,0.00395,-0.00335,-0.02462,0.00673,0.00310,-0.01040,0.00413,-0.00535,0.00170,-0.00949,-0.03322,0.00705,0.02185,-0.03584,0.00429,0.02053,-0.00171,-0.06782,-0.01491,0.01338,-0.02980
>TB_Mycobacteriumtuberculosis_481	0	0.01464,0.00862,-0.02322,0.01109,0.01156,-0.01289,-0.00032,-0.02428,0.01026,0.01932,-0.00470,0.01117,0.02674,0.00694,-0.00881,-0.00898,0.00362,0.00684,0.01557,0.00761,0.01905,0.01429,-0.01732,0.02102,0.01625,0.04897,0.00992,-0.02139,0.01843,0.03181,0.01382,-0.00202,0.01478,0.00174,0.02062,-0.01419,0.01908,-0.01348,0.01153,0.02587
>TB_Mycobacteriumtuberculosis_482	0	-0.00698,0.04906,-0.01256,0.00174,0.00459,0.00826,0.01547,-0.02112,-0.00789,0.00638,0.01199,0.02114,0.01981,-0.00346,0.00573,0.00189,0.04386,-0.00867,0.00507,-0.01201,-0.01442,0.05909,-0.00482,0.00817,0.00283,0.00405,0.02317,0.01195,-0.00442,0.00275,-0.00697,-0.01185,0.01623,-0.00859,-0.00077,-0.00988,0.01299,-0.01900,-0.00418,0.01625
>TB_Mycobacteriumtuberculosis_483	0	-0.00536,-0.00150,0.01056,0.01000,-0.00111,0.01935,0.01892,0.00615,-0.00013,-0.03549,0.00089,-0.00734,-0.00099,-0.00267,-0.01783,0.00125,0.00751,0.03043,0.00340,0.01981,-0.00054,0.00055,0.01051,-0.00187,0.00069,0.00390,0.00089,-0.01835,0.00615,-0.01140,-0.02179,-0.00741,-0.03226,-0.00354,0.02639,0.00595,-0.01402,-0.00996,0.00950,0.02210
>TB_Mycobacteriumtuberculosis_484	0	-0.00054,0.04926,-0.00015,-0.00003,-0.01099,0.01115,0.02960,-0.00398,-0.00404,0.01804,0.01135,0.01188,-0.01025,0.00378,0.00136,0.01014,0.03445,0.01025,-0.00665,0.02088,0.02738,0.04704,-0.00931,-0.00485,-0.01406,-0.00545,0.03038,-0.03045,0.00952,0.01586,0.00108,0.03147,-0.01271,0.00115,-0.00432,0.02007,0.06463,0.00010,-0.02173,-0.01423
>TB_Mycobacteriumtuberculosis_485	0	0.02941,-0.01539,-0.00306,0.01661,0.00814,0.03615,0.00261,-0.01348,0.00551,0.01952,0.05421,-0.00387,0.00008,0.01300,0.00485,0.02100,0.00112,0.01481,0.03268,0.00897,0.03622,0.01252,0.00370,0.01553,0.02764,0.02865,-0.01413,-0.00340,0.00833,0.00052,0.01098,0.00468,0.00671,0.02041,0.02000,0.01343,-0.01400,-0.00879,-0.00354,0.00739
>TB_Mycobacteriumtuberculosis_486	0	0.00910,0.00399,0.01580,-0.01593,-0.01955,-0.02041,0.00209,0.01198,-0.00052,-0.01023,0.01868,0.00520,0.01132,-0.02433,0.01153,0.00031,-0.00556,-0.00465,-0.01429,-0.00054,-0.03145,-0.01146,-0.00785,0.00461,0.00361,-0.00582,-0.00897,-0.00100,0.03400,0.00133,0.00681,-0.00388,0.00960,-0.00807,-0.02973,0.00545,-0.01372,0.01732,-0.02822,0.01668
>TB_Mycobacteriumtuberculosis_487	0	-0.01830,-0.00101,0.01670,0.01349,-0.00524,0.01768,-0.00535,0.00677,-0.02223,-0.00844,-0.00984,-0.00593,-0.00776,-0.00057,0.00012,0.01865,0.00870,-0.01827,0.00394,-0.00704,-0.01582,0.00010,0.02813,-0.00126,-0.01154,0.01468,-0.00838,0.00330,0.00308,-0.00270,0.00174,-0.00432,0.00132,0.00688,0.02151,0.00498,-0.01427,-0.02387,0.00218,-0.00168
>TB_Mycobacteriumtuberculosis_488	0	-0.00210,-0.02532,0.01486,0.02560,0.03766,-0.00927,0.02684,-0.00033,0.02220,0.02248,0.01221,-0.01488,-0.00894,0.00364,-0.00596,-0.00028,0.02240,-0.01594,0.01736,-0.00364,-0.01801,-0.02285,-0.01490,0.01172,-0.01502,-0.00121,0.00911,-0.00986,0.01910,0.01368,-0.01498,0.02106,0.00315,-0.00518,0.04677,0.00597,-0.00567,0.00787,-0.00147,0.03990
>TB_Mycobacteriumtuberculosis_489	0	-0.00197,-0.03462,0.01531,0.01340,0.04249,-0.00898,0.03176,0.00080,0.02801,0.02953,0.01234,-0.01705,-0.00911,0.00686,-0.00021,0.00006,0.02821,-0.01461,0.02423,0.00470,-0.01832,-0.02184,-0.00908,0.01453,-0.01272,-0.00079,0.01621,-0.00823,0.02750,0.02387,-0.01572,0.02066,-0.00138,0.00485,0.04028,0.00513,-0.00613,0.00268,0.01000,0.03248
>TB_Mycobacteriumtuberculosis_490	0	-0.01685,-0.00242,0.02086,0.00967,-0.00554,0.01314,-0.00290,0.03056,0.01786,0.01220,0.00072,0.00567,0.02084,0.00837,-0.01547,0.02896,-0.00112,-0.00484,-0.00079,-0.00879,-0.03208,-0.01761,-0.00719,0.02045,0.00662,0.02399,0.03211,-0.01315,-0.00260,-0.01467,-0.00447,-0.00039,-0.03172,0.03119,-0.01923,0.00476,-0.02437,0.00132,0.00111,-0.02384
>TB_Mycobacteriumtuberculosis_491	0	-0.01866,-0.00187,-0.00123,0.02404,0.00992,0.02428,-0.02160,0.00857,0.01594,0.02217,-0.00439,-0.01264,0.00013,0.01839,-0.00270,0.02866,0.00898,0.00319,0.01432,0.01826,0.00199,0.02462,0.00551,0.01057,0.00911,0.00058,0.01569,-0.00182,0.00395,-0.02411,0.02757,-0.03854,0.01278,0.02998,-0.01173,-0.02039,0.00138,-0.00652,0.03929,0.00546
>TB_Mycobacteriumtuberculosis_492	0	0.01633,0.01701,0.06824,0.01470,0.00736,0.00716,0.01489,0.07559,0.00655,-0.00400,0.01507,0.01452,0.07231,0.00515,-0.00701,0.01283,0.01556,0.05831,0.01455,-0.00491,0.00482,0.01628,0.05738,0.01209,-0.00189,0.00911,0.01635,0.07125,0.00991,0.01100,0.01750,0.01583,0.05992,0.00912,-0.01182,-0.00098,0.01425,0.05857,0.01122,-0.03334
>TB_Mycobacteriumtuberculosis_493	0	-0.00307,-0.00389,-0.00085,-0.00585,-0.00237,-0.02411,-0.00530,-0.00321,0.01033,-0.00802,-0.00019,0.00545,0.00777,0.00423,0.00899,0.00016,0.00137,-0.00459,0.00338,-0.02505,0.00369,-0.01054,-0.00303,-0.01284,0.00101,-0.01181,0.00427,0.00241,0.01431,0.00152,-0.01124,0.00980,-0.00014,-0.00544,-0.00447,0.03585,-0.00161,-0.00069,-0.02045,0.00285
>TB_Mycobacteriumtuberculosis_494	0	0.00872,0.01004,0.00287,0.00716,0.02771,0.03093,0.02510,0.02601,-0.00106,0.01725,0.01675,0.03533,-0.02968,-0.00746,-0.01037,-0.01424,-0.00579,0.01932,-0.00622,-0.00732,0.01115,0.03052,-0.01462,0.00049,-0.01338,-0.02187,0.01137,0.02832,0.00360,-0.00242,0.00456,0.00851,-0.03077,0.01259,0.02378,0.00133,0.01724,0.00932,0.01035,0.02310
>TB_Mycobacteriumtuberculosis_495	0	-0.01253,0.00926,-0.01102,-0.00200,0.00612,0.00281,-0.00120,-0.00386,0.00634,0.01180,-0.00145,-0.00035,-0.00892,-0.00336,-0.00568,-0.00078,-0.01252,0.00158,0.00083,0.00032,-0.01523,-0.01827,-0.01335,-0.00653,-0.00518,-0.01498,-0.00995,-0.02888,-0.01135,0.00682,0.02112,-0.00725,0.01918,0.00277,-0.00415,-0.03395,-0.00753,-0.00695,-0.00575,-0.00805
>TB_Mycobacteriumtuberculosis_496	0	0.00247,-0.00344,0.01754,-0.00408,-0.00533,-0.00670,-0.00036,0.04848,-0.00300,0.00666,0.01558,0.00277,0.02773,0.00321,0.00639,0.01427,-0.00122,0.03161,0.01050,-0.01276,-0.00212,0.00121,0.04065,-0.00138,-0.00900,-0.00838,-0.00600,0.02768,-0.00643,-0.00064,-0.00074,0.00561,0.04970,0.00223,-0.00555,0.00026,-0.00142,0.02742,0.00844,0.00025
>TB_Mycobacteriumtuberculosis_497	0	0.00200,-0.00186,0.00389,-0.00242,-0.00028,0.00019,-0.00166,0.02964,-0.00221,0.00803,0.01588,0.00348,0.04146,-0.00038,0.01334,0.00325,-0.00525,-0.00823,0.01004,-0.00540,-0.00636,0.00794,0.05644,-0.00156,-0.00509,0.00662,-0.00793,0.00353,-0.00953,-0.00156,-0.01537,-0.00013,0.06090,-0.00513,-0.00210,-0.00271,0.00832,0.02454,0.00611,-0.01288
>TB_Mycobacteriumtuberculosis_498	0	0.00246,-0.00075,0.04463,-0.00206,0.03091,0.00245,0.00759,0.06009,0.00134,0.01262,-0.00872,-0.00384,0.05103,-0.00619,0.00819,-0.02447,-0.00055,0.05356,-0.00522,0.01606,-0.00676,-0.01246,0.02778,-0.01349,0.02098,-0.02486,-0.00046,0.06909,-0.00223,0.01262,0.01356,-0.00879,0.05788,0.00644,0.00673,0.02446,-0.00131,0.04445,0.01453,0.00258
>TB_Mycobacteriumtuberculosis_499	0	0.01901,-0.00391,-0.00107,-0.01408,0.00234,0.01201,0.00969,0.01029,0.01081,0.00680,0.00885,-0.03414,0.00414,0.00482,0.00303,-0.02108,0.01277,0.01846,-0.00212,-0.01257,-0.02515,0.00860,0.00268,0.01203,-0.01482,-0.02161,0.02616,0.01192,-0.00038,-0.00255,-0.02683,-0.03789,-0.00419,0.00017,-0.00475,0.00068,-0.00128,0.03268,-0.00566,-0.00214
>TB_Mycobacteriumtuberculosis_500	0	0.00896,0.01324,-0.00463,-0.00106,-0.00713,0.01357,-0.00195,0.01001,0.00146,0.00116,0.01824,0.00251,-0.01009,0.00638,0.00105,0.01090,0.00415,0.00719,-0.00168,-0.00433,0.01754,-0.00248,0.01286,0.00446,0.00941,0.01666,-0.00647,-0.02148,-0.00066,-0.01460,0.00768,0.00373,0.01220,0.00096,0.00525,0.01147,0.00777,-0.00562,0.00238,0.00229
>TB_Mycobacteriumtuberculosis_501	0	-0.01381,0.03521,0.03191,0.00768,0.00994,0.01370,0.02673,0.03375,-0.00404,0.01019,-0.00629,0.00896,0.01969,-0.00022,0.03705,0.00390,-0.00010,-0.00873,0.01219,0.02374,-0.00490,-0.00689,-0.01007,-0.00259,-0.00515,-0.01626,0.00375,-0.03067,-0.00346,0.02298,-0.00457,0.01456,-0.06919,0.01064,0.02699,-0.00013,0.02716,-0.04525,0.02459,0.00119
